match_id	CLK1	CLK2	CLK3	CLK4	SRPK1	SRPK2	SRPK3	SRSF1	SRSF10	SRSF11	SRSF2	SRSF3	SRSF4	SRSF5	SRSF6	SRSF7	SRSF8	SRSF9	SRPK1 	SRPK2 	SRSF1 	SRSF10 	SRSF11 	SRSF2 	SRSF3 	SRSF4 	SRSF5 	SRSF6 	SRSF7 	SRSF8 	SRSF9 	SRPK1-S51	SRPK2-T41	SRSF1-S199	SRSF10-S131;S133;	SRSF10-S133	SRSF10-S156;S158;	SRSF10-S156;S158;S160;	SRSF10-S157	SRSF10-S158	SRSF10-S23	SRSF10-S252	SRSF11-S207	SRSF11-S440	SRSF11-S455	SRSF11-S462	SRSF11-S489	SRSF2-S101	SRSF2-S189;S191;	SRSF2-S191	SRSF2-S208	SRSF2-S208;S221;	SRSF2-S212	SRSF2-S221	SRSF2-S26	SRSF2-T25	SRSF3-S5	SRSF5-S233	SRSF6-S303	SRSF6-S314;S316;	SRSF8-S158	SRSF8-S191	SRSF8-S26	SRSF8-S273	SRSF8-S273;S282;	SRSF8-S282	SRSF9-S204	SRSF9-S211	SRSF9-S211;S216;	SRSF9-S216	Kids_First_Biospecimen_ID	IncLevel1	CLK1_201
PT_T8V9ES93_7316-1106_Solid Tissue_Initial CNS Tumor	2.1538053360790355	2.3362833878644325	3.1538053360790355	1.5260688116675876	2.1243281350022016	4.346247774082776	-1.286304185156641	4.452200049406222	3.0232553523003034	3.7147950111181625	4.4561490346479955	5.1201860275318625	3.1259816538547156	5.169524197150003	4.267535798068735	3.140778655782796	3.4789718050329426	5.199672344836364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_H1XPVS9A	0.871	1.0565835283663676
PT_TPDB1WC8_7316-2777_Solid Tissue_Initial CNS Tumor	4.807870078299782	6.462215954597764	5.12474169241965	3.465974464504069	2.1667154449664223	3.631104282365877	0.7570232465074596	6.181897643108388	4.669593751188333	5.267910280884825	6.718087583960517	5.631104282365877	3.594548549550354	6.425089989874059	5.248686626873828	5.046141781644721	1.5558161550616396	5.636914580355878	0.10984066098772496	-0.4399377813383311	0.5557884097621592	0.2680072883098941	0.3144972191110856	0.6399771414339598	1.1303059213069913	-0.5899938950617272	0.7454706787558179	-1.0186491583140036	0.9125653182724336	1.5746518791097364	-0.7718002606670084	-0.5667473827305638	0.4202810405233182	1.1264362664881054	-1.0358146477993273	0.8171589588566383	-0.8735278968181451	-0.3826099076276309	0.07653393642577469	-0.24959157114073163	0.8375245935201301	0.529523285664138	-1.0808542235090675	-0.6101977487599233	-1.162939995888993	-1.4512304979118502	-1.4153861698613757	-0.09202181103664324	0.7657116063910271	2.4319147529796723	2.366399874003749	2.6418200330027193	2.328119378061862	0.16356844481540084	0.4649287199095852	0.1797229123922678	-0.07857176301454812	1.6304281820686148	0.11950526995020437	-0.5622877660830408	1.4466188130034199	0.6846093292772436	0.2692430216836237	0.9405028059708284	-0.4566791812664732	-0.2350277813374957	0.5078366209970225	0.23885397993018262	-0.8111168553234753	-1.9543182573529183	BS_SD8YBRBR	0.926	2.713695814843359
PT_TVJ5EGMR_7316-8033_Solid Tissue_Initial CNS Tumor	4.933572638261024	4.436295119839363	4.41886457739032	3.2016338611696504	3.5496691707264905	4.811984719351674	0.22650852980867975	5.832130501095929	5.128870759465125	5.539158811108031	6.122879749755239	6.097400107317411	4.982765462583646	7.189923370224934	6.0463600906473145	5.122258567811998	2.807354922057604	5.8359240742543745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_G5NHSFD4	0.75	1.6959938131099002
PT_V482NWB8_7316-8037_Solid Tissue_Initial CNS Tumor	4.547819956577703	4.3298411765306275	4.203201156316611	2.9145645234939397	3.0089887832272546	4.032982416699429	-0.2688167584278	4.676944359106912	4.292045492492862	5.311793717753649	5.555202633878297	5.672708195622218	4.487357715311547	6.551362203987388	5.252097703037443	4.540399305630624	2.3978029618624896	5.339137384919585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_VKYEM67A	0.7509999999999999	-1.0291463456595165
PT_V9ACEWSK_16510-25_Solid Tissue_Initial CNS Tumor	3.171527106038814	2.0426443374084937	2.9392265777282085	2.0738202332916713	3.1358631653686793	5.447909748742077	-0.8109661756099832	4.719731056749852	3.4329594072761065	4.296457407371244	4.458775699080244	5.108942568660791	3.4195388915137843	6.156032498888866	3.636914580355878	4.181897643108388	3.111031312388744	4.377817853083645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_D5MT05YK	0.899	1.875780063068488
PT_VAJN5QP8_7316-2176_Solid Tissue_Initial CNS Tumor	2.319039815562536	2.3868109464722167	3.6870606883398924	1.8155754288625725	2.27500704749987	4.414812060565847	1.6276068381296498	4.682573297347578	3.0107798387532427	3.9136075118230993	5.018367115543116	5.4950555283680185	3.552131108253784	5.4741115139424075	5.047014819517589	3.344828496997441	3.538538163629804	4.951867504326902	-0.9016004189091692	-0.5471824376417794	-0.492990702005153	-0.3083011596156871	-0.5001720462551741	-0.6626043305155415	-1.2318040888648283	-0.42285527568367304	0.7626772604949502	0.21934463235760837	-1.1655373086203848	0.7521192747930844	-1.224847464153132	-1.1037760513125818	1.2256644361822604	-1.0604404525207318	-1.4992988912456058	-2.074689823003943	-2.0150573971183032	-1.373110380387283	-0.20907994847064984	-2.3001672376042706	-2.078154348521613	-1.1484003727222372	-1.7039215580966742	-1.4936153842385225	-1.7010174901401152	-0.06169682134586318	0.254414597004236	0.18573583267008714	-0.6840955690192622	-0.3319068300724323	-0.5473801395783431	-0.05109459402410851	-0.4385539657113609	0.34307295205854926	-2.1821253603585915	-1.6540134662016968	-1.9311348034368883	-0.580476825672379	-0.6123092454586078	-1.4954063224107002	-1.0091328984872097	-1.880148472262464	-0.3901459787407299	-2.0714321873928436	-1.1123587597533589	-0.9567038203914905	-1.1281881207132596	-0.41492731299298613	-1.896583660495499	-0.4212467713484139	BS_0C7VZC0A	0.8540000000000001	0.6040713236688608
PT_VCD0W8HG_7316-2756_Solid Tissue_Initial CNS Tumor	3.840966704487421	3.1984941536390834	3.779259720372376	1.9068905956085185	1.6870606883398924	4.254745197629213	-0.9714308478032291	4.356848079236522	3.533563348214512	4.283921772307617	4.740387932468353	5.242983516109694	4.265286857565172	5.3885339790917985	4.314696525656286	3.951401291674311	2.9145645234939397	5.343407822297814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_MWWZBQ60	0.949	2.877744249949002
PT_VVCN8DXT_7316-71_Solid Tissue_Initial CNS Tumor	3.807354922057604	2.720278465233327	2.9049657186840263	2.873813198359087	2.560714954474479	4.621172752683435	-0.4344028241457749	5.166715444966422	4.0925457415435655	4.74416109557041	5.056149961108142	5.504620392403552	3.2883585621936606	5.734438666137167	4.292045492492862	4.286881147788161	2.811471030529836	4.402585758232587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_X4X1SFSE	0.72	1.1243281350022019
PT_VWZZTK38_7316-1844_Solid Tissue_Initial CNS Tumor	3.372952097911829	1	2.7420062108667365	1.189033824390017	1.8953026213333068	3.82273014794452	-2.2515387669959646	4.220329954879555	3.595742339474399	3.6644828403646827	4.280956313831056	4.7824085649273735	3.04788732939655	4.808899839257769	3.6158870739160567	3.6712933724815757	2.715893370547605	4.485426827170242	2.0337764847413267	0.5521313766078696	0.24703023236146415	0.030116569512566086	-0.12432418132130221	-0.3971432214430938	-0.4660243511583639	0.7639511601929764	0.17900161038799742	-0.15647463496544364	1.096869030918005	-0.007500273934264688	1.1635574149654444	1.842698549087915	1.1562221737842588	0.27744875323117735	1.1291313502628817	-0.2754540603121743	0.24957280592318085	0.1790213427077864	-1.3927557517727862	0.6570926655651843	0.5183863388947086	-1.2156765572226864	0.5808351196318909	0.6072118988570663	0.7800615033810973	-0.6781225718620381	0.11772252103954832	1.011335476551218	0.7186211462236872	-0.1678366193864032	-0.49120922984995574	-0.6434503017414724	-0.22640369211121852	-0.3763573685516891	0.9321066037865373	0.79920307089825	-1.281595251265334	-0.4925657222276565	-0.4015011751080243	1.5204501284103131	0.592404943051822	0.6549618777816413	0.7903935928969668	0.5495625905180361	1.2648292349288295	-0.2908852311959048	1.6453035378773948	1.1346690773513428	1.6170460498849926	0.8046544990286337	BS_TXZ7KHTQ	0.7120000000000001	1.422233000683048
PT_WMWFCG6J_7316-8038_Solid Tissue_Initial CNS Tumor	5.360013042204331	3.6803243568440163	4.4276061727819	3.636914580355878	3.2016338611696504	4.865423978313134	0.5260688116675876	5.389910925071665	4.915042791371977	5.095080491901415	5.527007760637202	5.204766750654613	4.221103725367875	5.711770203863191	5.117695042669754	4.315421315945778	3.0338634518662837	5.5219929564016725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_WQ1YRTAT	0.8420000000000001	2.4489009511451276
PT_X5SGG610_7316UP-1104_Solid Tissue_Primary Tumor	5.417515002885087	4.9565213633331195	4.2645364309990255	4.183486514459391	3.888499735514123	5.7051485282530185	-2.0588936890535687	6.056149961108142	5.41006969175638	5.400537929583729	5.896029602976752	5.726013748860151	4.594548549550354	6.1174872663259245	5.465648025982281	4.833902076669164	4.110196177754199	5.614709844115208	0.5738976029563487	0.6000769895048548	0.8562109295633669	0.6971005574966261	0.3233707214403444	2.1488526567041837	0.4802244319865921	1.0192636274519526	1.3964445885256083	0.181582416346195	1.415145138238963	-0.17981888520495332	1.1923096986101789	0.35050415556457304	-0.5700403965490373	0.637116259453882	1.6327080582511893	0.8545404064867904	0.4220398018799201	0.885096509626622	0.1444673139248704	0.5670442742221232	1.8462883108875974	2.135002858399196	-0.017771194184017274	-0.861523834469485	1.2335320091321484	0.5360158704494964	-0.6593954038663009	-0.5746508493256288	-0.16194354719549295	-0.46305238823297634	-1.1798250633679022	-0.5378637509966989	-0.09247439507381815	0.6083419678619725	1.5608632721051008	1.9162397781062919	1.292141263492425	-0.6689341903351689	0.971127093173149	1.1187346751124476	0.6169328345444473	1.2482797397950134	1.5176536995259484	1.7216577402513198	0.811876785645388	0.5085237701245472	0.4836092107396167	1.5149976211173728	1.6367416804870771	0.28688479364820624	BS_8E8JKP01	0.487	1.7355221772965375
PT_XMYN334C_7316UP-3705_Solid Tissue_Primary Tumor	3.9088129077395473	3.282439805006387	3.8429788317883253	3.3757345385831563	2.8011586560936985	4.685940148445977	0.9560566524124029	4.991861930556323	3.3909427728025427	4.451540833017832	4.818134760810847	5.246027980528104	2.698218478224414	6.311612098185097	4.814037647539975	4.305240965954483	2.8379432418910273	4.495695162624068	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_0Y1BP5A4	0.451	0.27500704749986976
PT_Y5KY6KN9_7316-195_Solid Tissue_Initial CNS Tumor	3.1969217338203295	3.250961573533219	3.4462562298895643	2.350497247084133	3.0738202332916713	4.345538310070007	-2.0588936890535687	5.292045492492862	4.356848079236522	4.510329019490572	5.538227739736	6.123086750981061	4.44028782084042	5.890203466675639	5.154615611326894	4.516645557780962	3.5533605033353277	6.1965283609369415	-0.550122027346337	-0.35273764926229967	0.06402592453246193	0.06882467730690026	0.4773850416219772	-0.19411778295681348	0.051580029368995785	-0.12330258735389972	-0.7226291203633194	0.11811676634870175	0.7282949822275165	-0.8599429564852166	1.1003466292442066	0.04914270257354933	-1.4079985343530876	1.342692352831357	0.32448649653748235	1.3863278522563032	0.928983758722703	1.375729335268658	0.38680536675886007	0.32789585653401015	1.395032471253391	0.37788123105455385	-0.3234146126019107	0.22184605463544727	-0.15675261964325102	-0.20055503432469537	1.0809587986884057	0.3870247349364733	1.1225415682298614	1.5426796092028296	1.526622737178103	0.9247456256870797	1.212441374958602	-0.7840815489226538	0.6697427302774595	1.6656484191835137	0.21785807802119736	1.2900852599579855	0.25331265435331857	0.7025311562604337	1.1630336472927594	0.14147266807912454	0.30831526110011465	0.6349949523193038	-0.9135159204605585	-0.16114072321867756	1.262931870258158	1.4105033717969466	0.1423706044059963	0.5812838735195953	BS_4QW2S1Q8	0.856	1.7949356628035362
PT_Y660CKCB_7316-3122_Solid Tissue_Initial CNS Tumor	4.14649230697719	3.73768676140986	2.811471030529836	2.636914580355878	3.0738202332916713	3.7990873060740036	0.27500704749986976	4.489928219405183	4.2660368939953175	5.002702520379824	5.052676724303575	5.3377110921282895	3.9990980337056072	4.863442934348041	4.795974694206668	4.187451054027326	2.5777309314900805	5.539158811108031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_XG0DBWVT	0.89	2.263034405833794
PT_YRNATR8Q_7316-8039_Solid Tissue_Initial CNS Tumor	4.116863757690899	4.076388068512841	4.507160349117523	3.127633279725874	2.944858445807539	4.875780063068488	1.7311832415722	5.464668267003444	4.7692427951405385	5.595742339474399	5.675533686225485	6.572889668420581	4.370861740085285	6.427941332509482	5.69181329717138	4.964398632203184	4.050501697446727	5.844486087757799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_J9CBGP57	0.812	2.1667154449664223
PT_Z4PJA6KT_7316-1763_Solid Tissue_Initial CNS Tumor	2.718087583960517	2.3950627995175777	2.967168607532628	0.3103401206121505	1.8196681834964554	3.656496370553495	-2.5563933485243853	4.824767853143293	3.679198570566922	3.9155209007519587	5.0955025176586695	5.57106999816771	4.015247773698937	5.177120502846516	4.521678951603199	3.963474123974886	2.3476656563009706	5.541328977045604	0.301560184515103	-1.0485024088452934	1.1142238488763712	0.8531903963796987	0.7479037673390451	0.687285658320373	1.3954720445366668	1.0419157440296751	0.6208042459237048	0.7539425859718413	1.2927201937400457	-0.7434008725844491	0.2895906097387444	0.5090275797591948	-0.7912784808607597	0.7443067020556566	0.9545913585874595	0.7047492699830482	0.8182496229956127	0.6904276786214317	0.07408742066616678	0.8790504806261169	-0.34969331984087926	0.07020833708879533	0.5676332214927734	0.6715192831557677	0.31505595403333814	-0.08583011420643688	0.8850434744548593	0.6048719030386197	-0.005373470323806031	-0.5837518791364552	-0.6549082637771688	-1.3906273989300533	-0.9829042167978439	-0.8057355355469621	0.9611934177685129	0.5858425330193042	-0.6945494836941658	-0.596921223170397	1.1441658487879822	-0.43380798021640343	-0.10453999760388866	-0.44323583238582004	-0.5158489113261193	1.337013406506616	0.15165897411338322	0.1322627044891179	0.5349387114806877	1.3785108314212582	1.5469576497578297	1.8134442456402855	BS_6WP1FHTE	0.841	1.3504972470841332
PT_ZH3SBJPZ_7316-4215_Solid Tissue_Initial CNS Tumor	3.817623257511431	1.8196681834964554	2.408711861029429	2	2.3840498067951597	5.258895755075436	-2.395928676331139	4.530445354692906	3.37016428054021	3.576522137920503	4.408032466130653	4.460087240116833	2.867896463992655	4.707082991771706	3.5582676340557358	3.889473542531109	2.8972404255747994	4.836934011321092	-1.1817418866193734	0.7818622342797336	-1.0460211620438007	-0.12197706987406401	-0.4234204616100618	-2.049658352730616	0.5727926971464831	-1.0359859866391985	-0.7202455506044778	-1.2322026217188642	-1.1986448822264322	-0.5996936963091565	-0.04363761545204604	-0.49349846888186766	-0.21572984469732476	-2.1439928165585602	-1.1934758013704678	-0.09557316321839861	-0.6239677484980554	-0.9187774767512354	-0.08979583725385157	-0.7604285531629648	-1.993462717819087	-1.7113221428504681	-0.5598139323708105	-1.2991156423206325	-1.6605758585293593	-0.2996116641801982	-0.16445229025446614	0.9997206568389381	-0.46902521079981824	-1.2497698824803123	-0.6241618095810164	-0.3319078906399922	-0.9113151498948403	1.2544826075094635	-1.1992035579259117	-1.397545854375746	0.01621244386145898	-0.6034846181484879	-1.5920632476440224	-1.2208933687067631	-0.9567290000302424	-0.7606651918973962	-0.9823798534877618	-1.3744013232421248	-2.017077988261718	-1.327144758285531	-0.9571580707818724	-0.05962370833114337	0.8887792202032416	-0.5290961514257787	BS_PJ1T8CQR	0.7959999999999999	0.04264433740849372
PT_ZKQTJ7F7_7316-9560_Solid Tissue_Initial CNS Tumor	3.82273014794452	2.408711861029429	2.2809563138310565	0.9708536543404835	1.5704629310260412	3.263034405833794	-3.321928094887362	4.009884588931844	3.4515408330178317	4.013462259806563	3.773996325111173	4.0522419811811385	3.8639384504239715	5.050936965225225	2.7484612330040354	4.020591094773247	1.8559896973084806	4.895787316463311	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_ENX83H9Z	0.599	0.5360529002402097
