SpliceID	Histology
DVL3:184164478-184164601_184164266-184164388_184164795-184164912_skipping	Other high-grade glioma
BRINP3:190281560-190281750_190264864-190265055_190454654-190454940_skipping	Other high-grade glioma
NAP1L1:76053091-76053110_76050530-76050653_76053204-76053350_skipping	Other high-grade glioma
ABLIM3:149250447-149250505_149249814-149249844_149251358-149251419_skipping	Other high-grade glioma
TEX2:64177325-64177471_64171099-64171199_64188167-64188415_skipping	Other high-grade glioma
GMPR2:24233219-24233340_24232441-24232788_24233478-24233586_skipping	Other high-grade glioma
MAPK8IP3:1767805-1768107_1767563-1767735_1768198-1768378_skipping	Other high-grade glioma
USP22:21015752-21015899_21012829-21012935_21017941-21018111_skipping	Other high-grade glioma
ARHGEF6:136672020-136672119_136669481-136669536_136675006-136675096_skipping	Other high-grade glioma
ARID4B:235240313-235240451_235234412-235234492_235246419-235246511_skipping	Other high-grade glioma
TOLLIP:1295645-1295794_1277012-1277253_1309465-1309590_skipping	Other high-grade glioma
CFAP53:50261064-50261237_50251480-50251784_50261989-50262219_skipping	Other high-grade glioma
ERVK13-1:2663084-2663430_2660479-2661381_2669410-2669561_skipping	Other high-grade glioma
PCMTD1:51845661-51845763_51833517-51833689_51860844-51861246_skipping	Other high-grade glioma
METTL24:110298922-110299150_110243939-110246260_110322773-110322872_skipping	Other high-grade glioma
CFAP43:104168744-104168848_104167584-104167737_104172409-104172535_skipping	Other high-grade glioma
GRIK1:29561624-29561849_29555051-29555302_29576963-29577181_skipping	Other high-grade glioma
CBFA2T2:33611094-33611335_33606955-33607099_33619516-33619606_skipping	Other high-grade glioma
SS18L1:62174517-62174644_62172681-62172801_62179181-62179356_skipping	Other high-grade glioma
DHDDS:26442731-26442873_26438167-26438284_26447558-26447660_skipping	Other high-grade glioma
YY1AP1:155679409-155679512_155676547-155676746_155688070-155688201_skipping	Other high-grade glioma
MED6:70592880-70592988_70591265-70591381_70593295-70593378_skipping	Other high-grade glioma
MED6:70592880-70593009_70591265-70591381_70593295-70593378_skipping	Other high-grade glioma
LSP1:1883419-1883560_1880086-1880224_1883931-1883997_skipping	Other high-grade glioma
RBBP7:16862955-16863100_16858675-16858849_16869075-16869220_skipping	Other high-grade glioma
FARP1:98385667-98385814_98384729-98384844_98388382-98388478_skipping	Other high-grade glioma
LZTR1:20987504-20987583_20986078-20986174_20988009-20988113_skipping	Other high-grade glioma
ACSS2:34914096-34914117_34913752-34913825_34914322-34914437_skipping	Other high-grade glioma
ACSS2:34914096-34914171_34913752-34913825_34914322-34914437_skipping	Other high-grade glioma
MADD:47309281-47309401_47308590-47308699_47309506-47309612_skipping	Other high-grade glioma
HCFC2:104080746-104080830_104067946-104068107_104082499-104082606_skipping	Other high-grade glioma
MYO5A:52416145-52416301_52410332-52410476_52425829-52425974_skipping	Other high-grade glioma
PREX1:48658136-48658228_48657039-48657188_48666282-48666355_skipping	Other high-grade glioma
LMNB2:2431783-2431902_2431547-2431658_2432415-2432523_skipping	Other high-grade glioma
RUFY1:179607582-179607659_179605875-179605924_179609375-179610011_skipping	Other high-grade glioma
RGS12:3414072-3414241_3386415-3386437_3414751-3414844_skipping	Other high-grade glioma
ULK1:131909775-131909833_131909135-131909237_131909918-131909996_skipping	Other high-grade glioma
RHOT2:672489-672566_672253-672384_672702-672825_skipping	Other high-grade glioma
EIF3H:116655856-116656005_116648805-116648926_116726015-116726172_skipping	Other high-grade glioma
SPEN:15919404-15919517_15918925-15919051_15920869-15920906_skipping	Other high-grade glioma
SH3GLB2:129010670-129010693_129010119-129010209_129014410-129014503_skipping	Other high-grade glioma
NFXL1:47851856-47851942_47851056-47851148_47855058-47855163_skipping	Other high-grade glioma
BROX:222725450-222725555_222724091-222724164_222727167-222727209_skipping	Other high-grade glioma
LMTK2:98203944-98204186_98191613-98194572_98205463-98209638_skipping	Other high-grade glioma
CNOT3:54148148-54148535_54146600-54146657_54148619-54148699_skipping	Other high-grade glioma
UBR1:43047161-43047289_43043213-43043395_43054741-43054899_skipping	Other high-grade glioma
TMEM164:110109080-110109146_110067346-110067396_110144797-110144876_skipping	Other high-grade glioma
ATXN2L:28833439-28833508_28833058-28833354_28834064-28834211_skipping	Other high-grade glioma
SGSM1:24847634-24847796_24843459-24844972_24854995-24855063_skipping	Other high-grade glioma
SEZ6:28960505-28960671_28959697-28959892_28960804-28960973_skipping	Other high-grade glioma
DGKD:233448087-233448181_233445622-233445762_233448275-233448375_skipping	Other high-grade glioma
GAA:80108290-80108409_80107799-80107896_80108488-80108607_skipping	Other high-grade glioma
SLC41A3:126050898-126051050_126026383-126026479_126067946-126068246_skipping	Other high-grade glioma
PCNX3:65619754-65619932_65619536-65619660_65620338-65620429_skipping	Other high-grade glioma
HMCN2:130362008-130362165_130360427-130360604_130362866-130362990_skipping	Other high-grade glioma
ATG4D:10547189-10547253_10546838-10547115_10548903-10549034_skipping	Other high-grade glioma
CDK6-AS1:92854909-92854953_92836366-92836563_92905729-92905820_skipping	Other high-grade glioma
CCNA2:121819372-121819579_121818799-121818913_121820541-121820765_skipping	Other high-grade glioma
GNB1L:19806659-19806757_19801998-19802216_19812284-19812447_skipping	Other high-grade glioma
SEZ6:28956159-28956261_28955130-28955847_28956349-28956467_skipping	Other high-grade glioma
PTGR1:111574734-111574842_111570090-111570209_111578795-111578951_skipping	Other high-grade glioma
FMO4:171323004-171323192_171319817-171319957_171337355-171337423_skipping	Other high-grade glioma
SPARC:151676132-151676201_151672596-151673216_151686864-151686915_skipping	Other high-grade glioma
ZNF827:145763402-145763468_145757626-145761598_145764974-145765165_skipping	Other high-grade glioma
TPCN1:113225244-113225336_113221459-113221626_113226727-113226964_skipping	Other high-grade glioma
MILR1:64460822-64460932_64457399-64457684_64465451-64465541_skipping	Other high-grade glioma
CDHR3:105984192-105984289_105980967-105981133_106001461-106001610_skipping	Other high-grade glioma
NOL9:6528994-6529171_6526695-6526829_6531967-6532079_skipping	Other high-grade glioma
GNB1:1806475-1806538_1804418-1804581_1825396-1825499_skipping	Other high-grade glioma
CPED1:121015665-121015848_120989050-120989870_121046886-121046993_skipping	Other high-grade glioma
LRRC51:72088297-72088380_72080336-72080762_72093495-72093701_skipping	Other high-grade glioma
ULK4:41789661-41789843_41754360-41754488_41800131-41800293_skipping	Other high-grade glioma
NUDT14:105176963-105177027_105176425-105176771_105177691-105177735_skipping	Other high-grade glioma
KIF12:114096051-114096207_114095213-114095332_114096386-114096478_skipping	Other high-grade glioma
DLST:74901066-74901233_74900288-74900372_74902195-74902452_skipping	Other high-grade glioma
EBPL:49669777-49669846_49668169-49668569_49691253-49691463_skipping	Other high-grade glioma
DTNA:34656922-34657019_34656240-34656405_34679467-34679592_skipping	Other high-grade glioma
MGST2:139678543-139678642_139665767-139666077_139703454-139703536_skipping	Other high-grade glioma
DLG1:197075837-197075870_197066703-197066754_197076585-197076682_skipping	Other high-grade glioma
FOXJ3:42189303-42189404_42188736-42188928_42191302-42191719_skipping	Other high-grade glioma
CNKSR2:21516485-21516631_21503243-21503332_21526866-21527000_skipping	Other high-grade glioma
CNKSR1:26183197-26183256_26182479-26182584_26183345-26183414_skipping	Other high-grade glioma
TVP23C-CDRT4:15503098-15503232_15440207-15440285_15545784-15545916_skipping	Other high-grade glioma
ERC1:1027748-1028572_991207-991322_1083163-1083580_skipping	Other high-grade glioma
ADGRV1:90693890-90694701_90690796-90690958_90696936-90697146_skipping	Other high-grade glioma
FGFR1:38426122-38426245_38421796-38421941_38427920-38428093_skipping	Other high-grade glioma
GAS8:90032718-90032924_90031175-90031496_90036380-90036586_skipping	Other high-grade glioma
SNX24:123001940-123002004_123001404-123001437_123007681-123007774_skipping	Other high-grade glioma
SNX24:123001940-123002080_123001404-123001437_123007681-123008610_skipping	Other high-grade glioma
MYO18A:29137016-29137084_29122165-29122253_29165387-29165481_skipping	Other high-grade glioma
RAD9A:67396111-67396175_67395911-67396021_67396262-67396312_skipping	Other high-grade glioma
GDI1:154442374-154442428_154441765-154442255_154442519-154442728_skipping	Other high-grade glioma
ITGBL1:101575424-101575546_101567698-101567845_101579286-101579427_skipping	Other high-grade glioma
ENSG00000224819:220791077-220791156_220776817-220776862_220810750-220810932_skipping	Other high-grade glioma
ZNF559-ZNF177:9357828-9357904_9355656-9355721_9364861-9364948_skipping	Other high-grade glioma
TMX2:57739131-57739260_57737607-57737668_57740098-57740369_skipping	Other high-grade glioma
BRD8:138170832-138170912_138170344-138170409_138171037-138171060_skipping	Other high-grade glioma
SEMA5B:122943436-122943535_122928995-122929058_122948505-122948709_skipping	Other high-grade glioma
TTTY14:18813616-18813743_18790569-18790767_18819354-18819460_skipping	Other high-grade glioma
GEMIN2:39122430-39122543_39118539-39118599_39124991-39125036_skipping	Other high-grade glioma
OSGEPL1:189761647-189761660_189755172-189755560_189762684-189762767_skipping	Other high-grade glioma
SLC4A10:161622229-161622371_161620914-161620978_161624110-161624208_skipping	Other high-grade glioma
ADAMTS20:43429617-43429724_43428634-43428799_43430351-43430471_skipping	Other high-grade glioma
BUB1:110670525-110670568_110669452-110669553_110672660-110672857_skipping	Other high-grade glioma
PCBP4:51961010-51961033_51960521-51960642_51961159-51961270_skipping	Other high-grade glioma
AP4E1:50930805-50930971_50929008-50929168_50934623-50934697_skipping	Other high-grade glioma
TMEM45A:100519462-100519608_100492650-100492928_100555208-100555401_skipping	Other high-grade glioma
ABCC3:50667863-50668009_50667553-50667757_50668429-50668517_skipping	Other high-grade glioma
VIPAS39:77441066-77441093_77437807-77437881_77442559-77442662_skipping	Other high-grade glioma
GABBR1:29627486-29627646_29623889-29624024_29630521-29630643_skipping	Other high-grade glioma
WDR73:84647890-84648625_84646183-84646348_84652713-84652802_skipping	Other high-grade glioma
HACL1:15596384-15596424_15582876-15582989_15601089-15601194_skipping	Other high-grade glioma
KBTBD2:32874992-32875157_32868171-32870880_32879434-32879942_skipping	Other high-grade glioma
LINC02693:21550996-21551116_21546705-21546799_21573225-21573735_skipping	Other high-grade glioma
FOXP2:114538326-114538383_114534616-114534706_114570806-114570881_skipping	Other high-grade glioma
PHF8:54014377-54014563_54011121-54011284_54022258-54022367_skipping	Other high-grade glioma
ZBED3-AS1:77089346-77089403_77087001-77087619_77092491-77092533_skipping	Other high-grade glioma
SLC47A1:19572780-19572861_19566789-19566859_19577326-19577514_skipping	Other high-grade glioma
GPAT2:96023106-96024000_96022957-96023023_96024188-96024337_skipping	Other high-grade glioma
SLITRK2:145820474-145820536_145817828-145818026_145822382-145829856_skipping	Other high-grade glioma
PAK3:111163562-111163727_111162914-111163046_111173017-111173081_skipping	Other high-grade glioma
TIMM17B:48895352-48895501_48895037-48895101_48896758-48896858_skipping	Other high-grade glioma
OSER1-DT:44214888-44215003_44210942-44211077_44224820-44225969_skipping	Other high-grade glioma
CIC:42288888-42289090_42287809-42287975_42289180-42289406_skipping	Other high-grade glioma
DCTN6:30175085-30175190_30164110-30164175_30177125-30177214_skipping	Other high-grade glioma
PCBP1-AS1:70032133-70032255_69996685-69996888_70051202-70051305_skipping	Other high-grade glioma
USP3:63529014-63529166_63504611-63504830_63532646-63532707_skipping	Other high-grade glioma
N4BP2L1:32407250-32407338_32404202-32404271_32407644-32407772_skipping	Other high-grade glioma
CDK4:57750923-57751090_57750655-57750765_57751206-57751342_skipping	Other high-grade glioma
ARHGAP10:147913074-147913139_147909731-147909777_147939824-147939899_skipping	Other high-grade glioma
SEC16A:136457444-136457584_136456052-136456166_136459133-136459239_skipping	Other high-grade glioma
PTTG1IP:44865395-44865447_44861162-44861271_44873501-44873690_skipping	Other high-grade glioma
OTUB1:63988337-63988398_63985852-63986514_63988653-63988752_skipping	Other high-grade glioma
KDM1B:18161327-18161454_18159882-18159982_18166266-18166378_skipping	Other high-grade glioma
KIAA0513:85078415-85078455_85077424-85077632_85078924-85079003_skipping	Other high-grade glioma
RAB6A:73730765-73730823_73720845-73720899_73760565-73760610_skipping	Other high-grade glioma
TNPO2:12703714-12703801_12703427-12703526_12705239-12705398_skipping	Other high-grade glioma
DNAJA2:46971896-46971955_46971348-46971572_46973494-46973664_skipping	Other high-grade glioma
ENSG00000258830:57258890-57259059_57257989-57258137_57266730-57266831_skipping	Other high-grade glioma
MED13:62029541-62029651_62010426-62011233_62029850-62030000_skipping	Other high-grade glioma
RANBP9:13657109-13657276_13652658-13652681_13658779-13658832_skipping	Other high-grade glioma
PFDN5:53295839-53295941_53295290-53295639_53296218-53296275_skipping	Other high-grade glioma
ERGIC1:172932436-172932536_172914713-172914838_172935187-172935310_skipping	Other high-grade glioma
PTPN5:18729658-18729818_18729452-18729566_18732591-18732702_skipping	Other high-grade glioma
DPP7:137114463-137114576_137114242-137114378_137114646-137114691_skipping	Other high-grade glioma
UPF1:18845980-18846119_18831958-18832440_18847743-18847833_skipping	Other high-grade glioma
FGD6:95094592-95094694_95092698-95092845_95105006-95105086_skipping	Other high-grade glioma
SNW1:77735937-77736006_77734946-77735012_77736970-77737007_skipping	Other high-grade glioma
UBFD1:23559468-23559676_23557949-23558279_23562205-23562271_skipping	Other high-grade glioma
ELP3:28155942-28156032_28137697-28137891_28158567-28158625_skipping	Other high-grade glioma
RPS18:33276176-33276267_33275865-33276066_33276390-33276510_skipping	Other high-grade glioma
CORO1C:108654306-108654410_108652044-108652417_108657303-108657423_skipping	Other high-grade glioma
QARS1:49100575-49100674_49100379-49100458_49101354-49101441_skipping	Other high-grade glioma
NBAS:15427711-15427794_15424314-15424468_15461200-15461337_skipping	Other high-grade glioma
RPL12:127450731-127450804_127449609-127449708_127451049-127451405_skipping	Other high-grade glioma
FOXJ2:8043701-8043769_8042657-8042732_8043950-8044091_skipping	Other high-grade glioma
MEGF8:42334007-42334213_42333604-42333768_42335034-42335215_skipping	Other high-grade glioma
PNPLA8:108521476-108521521_108518189-108518301_108526028-108526135_skipping	Other high-grade glioma
EIF2AK4:39939505-39939617_39934114-39934339_39943382-39943485_skipping	Other high-grade glioma
DNAJA2:46964611-46964807_46959274-46959419_46967512-46967646_skipping	Other high-grade glioma
HEPACAM:124924728-124925069_124923728-124924010_124935921-124936047_skipping	Other high-grade glioma
USP22:21012830-21012935_21011150-21011309_21017941-21018111_skipping	Other high-grade glioma
OGA:101787364-101787523_101784442-101786587_101790895-101791088_skipping	Other high-grade glioma
ITM2B:48256177-48256383_48253807-48253936_48258796-48258878_skipping	Other high-grade glioma
CUL5:108070096-108070189_108054874-108054955_108072331-108072462_skipping	Other high-grade glioma
AMOTL2:134358540-134358716_134355876-134357763_134359282-134359503_skipping	Other high-grade glioma
AMOTL2:134358540-134358719_134355346-134357763_134359282-134359503_skipping	Other high-grade glioma
ABCB7:75069007-75069136_75065069-75065241_75069290-75069454_skipping	Other high-grade glioma
SMAD7:48942481-48942552_48921371-48921910_48948383-48948437_skipping	Other high-grade glioma
SMAD7:48942481-48942555_48919852-48921910_48948383-48948437_skipping	Other high-grade glioma
IFT88:20663498-20663604_20656364-20656430_20670972-20671039_skipping	Other high-grade glioma
HCFC1:153956191-153956411_153954065-153955542_153956624-153956763_skipping	Other high-grade glioma
RPL10A:35468799-35468873_35468400-35468439_35468946-35469027_skipping	Other high-grade glioma
HUWE1:53647368-53647574_53645310-53645463_53648211-53648310_skipping	Other high-grade glioma
PPID:158715297-158715403_158713118-158713260_158715561-158715668_skipping	Other high-grade glioma
HSPA4:133091193-133091374_133089561-133089695_133092699-133092789_skipping	Other high-grade glioma
CARS2:110645967-110646090_110644384-110644483_110647100-110647115_skipping	Other high-grade glioma
RAD51:40729505-40729634_40728710-40728824_40731054-40731592_skipping	Other high-grade glioma
EXOC7:76101271-76101376_76097795-76098018_76101678-76101853_skipping	Other high-grade glioma
RBM43:151252755-151252855_151247939-151251664_151255532-151255743_skipping	Other high-grade glioma
SLC33A1:155842432-155842619_155833467-155833585_155853222-155854250_skipping	Other high-grade glioma
KDM1B:18171363-18171479_18166266-18166378_18185771-18185810_skipping	Other high-grade glioma
SCMH1:41046407-41046598_41037361-41037541_41048689-41048890_skipping	Other high-grade glioma
KCNK10:88240703-88240820_88227374-88227535_88263201-88263551_skipping	Other high-grade glioma
GART:33505974-33506104_33505560-33505702_33509782-33509920_skipping	Other high-grade glioma
PCIF1:45943340-45943423_45943096-45943244_45943665-45943765_skipping	Other high-grade glioma
NRDC:51811994-51812098_51810280-51810404_51814034-51814071_skipping	Other high-grade glioma
ELMOD2:140525420-140525570_140524167-140524280_140527465-140527494_skipping	Other high-grade glioma
LPCAT1:1479621-1479675_1477403-1477486_1480941-1480976_skipping	Other high-grade glioma
LTN1:28935109-28935329_28932469-28932664_28936525-28936697_skipping	Other high-grade glioma
SLC37A3:140364408-140364491_140355667-140355764_140369589-140369654_skipping	Other high-grade glioma
NUBPL:31850119-31850201_31843743-31846591_31859117-31859124_skipping	Other high-grade glioma
KTN1:55646973-55647007_55641691-55641760_55648024-55648088_skipping	Other high-grade glioma
SHTN1:116929849-116930002_116927791-116927891_116940465-116940612_skipping	Other high-grade glioma
CDC73:193147867-193147965_193141849-193142066_193150303-193150381_skipping	Other high-grade glioma
IFT140:1587933-1588024_1587197-1587304_1589604-1589780_skipping	Other high-grade glioma
POLA2:65278730-65278923_65275891-65275998_65279537-65279626_skipping	Other high-grade glioma
ATP2B1:89603712-89603925_89603042-89603254_89604154-89604346_skipping	Other high-grade glioma
OTUB1:63988337-63988398_63985852-63986514_63996529-63996648_skipping	Other high-grade glioma
ZIK1:57588539-57588665_57584951-57584990_57590010-57590198_skipping	Other high-grade glioma
SIPA1L3:38106289-38106640_38101051-38101226_38110226-38110315_skipping	Other high-grade glioma
ORC3:87656906-87656982_87653115-87653249_87657920-87658018_skipping	Other high-grade glioma
ZNF543:57323682-57323808_57320471-57320871_57326632-57326728_skipping	Other high-grade glioma
DNAJC1:21920798-21920963_21919831-21919929_21929039-21929141_skipping	Other high-grade glioma
RABEP1:5362912-5363016_5361207-5361675_5365121-5365238_skipping	Other high-grade glioma
TIAM1:31266010-31266983_31251741-31252189_31276731-31276767_skipping	Other high-grade glioma
GRK3:25678816-25678915_25674436-25674528_25685169-25685248_skipping	Other high-grade glioma
TMEM63A:225866574-225866682_225865896-225865967_225867111-225867163_skipping	Other high-grade glioma
GRB10:50595437-50595530_50590062-50593098_50603997-50604085_skipping	Other high-grade glioma
PPA1:70218764-70218817_70217811-70217931_70230340-70230399_skipping	Other high-grade glioma
RECQL5:75660955-75661066_75658297-75658460_75661605-75661708_skipping	Other high-grade glioma
P4HA2:132198321-132198380_132195411-132195480_132198878-132198932_skipping	Other high-grade glioma
MARS1:57500321-57500522_57498419-57498623_57504224-57504299_skipping	Other high-grade glioma
EPS15L1:16404588-16404749_16403732-16403930_16413772-16413845_skipping	Other high-grade glioma
EIF3M:32601762-32601822_32600688-32600832_32602278-32602302_skipping	Other high-grade glioma
ESAM:124758349-124758527_124756540-124756742_124762084-124762280_skipping	Other high-grade glioma
FBXW8:116988663-116988869_116964696-116964854_117010322-117010450_skipping	Other high-grade glioma
LAMA5:62322658-62322758_62322268-62322449_62323455-62323670_skipping	Other high-grade glioma
AMOTL1:94821530-94821821_94799389-94800311_94830049-94830149_skipping	Other high-grade glioma
SLC2A8:127405420-127405565_127404817-127404991_127407435-127407530_skipping	Other high-grade glioma
ELP3:28132278-28132404_28129318-28129663_28137697-28137891_skipping	Other high-grade glioma
NBN:89981375-89981523_89971172-89971290_89984524-89984619_skipping	Other high-grade glioma
APEH:49674489-49674621_49674350-49674413_49675182-49675309_skipping	Other high-grade glioma
CELF2:11321207-11321386_11314138-11314270_11328925-11329097_skipping	Other high-grade glioma
CRY1:107005106-107005248_107001763-107001948_107022083-107022192_skipping	Other high-grade glioma
UBE4B:10121962-10122076_10117458-10117600_10126793-10126877_skipping	Other high-grade glioma
PARP2:20350526-20350622_20346862-20346913_20352244-20352347_skipping	Other high-grade glioma
SEZ6L:26365372-26365566_26347718-26347913_26375574-26375689_skipping	Other high-grade glioma
AP3B1:78089393-78089499_78039042-78039274_78100952-78101025_skipping	Other high-grade glioma
CERCAM:128434410-128434613_128431170-128431303_128435652-128435905_skipping	Other high-grade glioma
MTHFD1:64427337-64427473_64426018-64426192_64430183-64430230_skipping	Other high-grade glioma
RUFY2:68379424-68379521_68377192-68378670_68381231-68381399_skipping	Other high-grade glioma
CAP2:17426590-17426690_17421554-17421676_17462995-17463073_skipping	Other high-grade glioma
CEP135:55980143-55980295_55971269-55971408_55981226-55981379_skipping	Other high-grade glioma
GPHN:66985682-66985738_66965190-66965325_66996176-66996218_skipping	Other high-grade glioma
CENPS:10433842-10433965_10430432-10430568_10434656-10434690_skipping	Other high-grade glioma
RAB3GAP1:135120819-135120918_135115215-135115381_135124164-135124246_skipping	Other high-grade glioma
TPR:186325764-186325854_186323685-186323870_186326103-186326235_skipping	Other high-grade glioma
VCAN:83493804-83493931_83493545-83493720_83512102-83512396_skipping	Other high-grade glioma
PLA2G4C:48085059-48085112_48077770-48077824_48088685-48088712_skipping	Other high-grade glioma
ZNF197:44631062-44631221_44628987-44629544_44632104-44632196_skipping	Other high-grade glioma
ZNF37BP:42552388-42552536_42551989-42552280_42552773-42552800_skipping	Other high-grade glioma
ZNF37BP:42552388-42552542_42551989-42552280_42552773-42552794_skipping	Other high-grade glioma
SPOPL:138550483-138550604_138550156-138550294_138550902-138551054_skipping	Other high-grade glioma
VIPR1:42532242-42532333_42531802-42531869_42534974-42535104_skipping	Other high-grade glioma
NRDC:51798249-51798411_51794822-51794854_51800555-51800683_skipping	Other high-grade glioma
HDHD5:17141059-17141233_17138549-17138738_17145023-17145117_skipping	Other high-grade glioma
RTN4:54973563-54973621_54972186-54973198_54982514-54982653_skipping	Other high-grade glioma
TMEM220:10726204-10726264_10725010-10725134_10729030-10729060_skipping	Other high-grade glioma
MED15:20551436-20551487_20537116-20537204_20564449-20564500_skipping	Other high-grade glioma
TTLL7:83912933-83913040_83912443-83912503_83917603-83917690_skipping	Other high-grade glioma
CMIP:81691775-81691840_81678274-81678628_81693157-81693184_skipping	Other high-grade glioma
SRP19:112862508-112862583_112861187-112861417_112891602-112891637_skipping	Other high-grade glioma
MTREX:55324132-55324198_55322326-55322464_55327715-55327778_skipping	Other high-grade glioma
UBE2B:134380719-134380808_134374382-134374463_134390224-134390321_skipping	Other high-grade glioma
CBX4:79837837-79837902_79833155-79835395_79839010-79839054_skipping	Other high-grade glioma
ORC2:200942685-200942777_200941247-200941279_200949553-200949643_skipping	Other high-grade glioma
MKRN1:140455790-140455900_140455094-140455233_140456651-140456866_skipping	Other high-grade glioma
ATIC:215325241-215325329_215318156-215318233_215325986-215326056_skipping	Other high-grade glioma
HUWE1:53563746-53563821_53562830-53562929_53565066-53565239_skipping	Other high-grade glioma
ZNF720:31722626-31722752_31713228-31713448_31753765-31753856_skipping	Other high-grade glioma
SPG21:64970114-64970222_64965319-64965460_64974601-64974747_skipping	Other high-grade glioma
PARP16:65263149-65263320_65260884-65261026_65286252-65286843_skipping	Other high-grade glioma
DRG1:31411012-31411081_31403028-31403204_31420255-31420425_skipping	Other high-grade glioma
CLN8:1770932-1771597_1763788-1763885_1780249-1781144_skipping	Other high-grade glioma
LNP1:100451719-100451949_100429696-100429885_100455776-100456319_skipping	Other high-grade glioma
ARHGEF10:1945481-1945655_1933799-1933942_1956748-1957205_skipping	Other high-grade glioma
GPD2:156476098-156476207_156436378-156436513_156496043-156496215_skipping	Other high-grade glioma
TSNARE1:142318544-142318634_142315002-142315089_142330900-142330970_skipping	Other high-grade glioma
NEK6:124347709-124347822_124339570-124339665_124350836-124352438_skipping	Other high-grade glioma
SLC9A7:46631586-46631649_46620976-46621059_46643235-46643389_skipping	Other high-grade glioma
SLC38A10:81251493-81251612_81246884-81247061_81252194-81252272_skipping	Other high-grade glioma
BMP2K:78833582-78833687_78826036-78826155_78842384-78842527_skipping	Other high-grade glioma
KMT2E:105040839-105041023_105014163-105014535_105062163-105062278_skipping	Other high-grade glioma
LRP6:12138325-12138534_12135174-12135300_12147365-12147556_skipping	Other high-grade glioma
TRPM3:70784105-70784279_70760687-70761724_70827846-70828018_skipping	Other high-grade glioma
ATRX:77676226-77676298_77664644-77664778_77681519-77683451_skipping	Other high-grade glioma
STK39:168167299-168167407_168163738-168163880_168181977-168182090_skipping	Other high-grade glioma
INTS3:153763832-153763886_153763232-153763362_153764117-153764221_skipping	Other high-grade glioma
RPRD2:150417596-150417725_150364146-150364919_150440922-150441023_skipping	Other high-grade glioma
PMS2:5995534-5995633_5991972-5992057_5997325-5997423_skipping	Other high-grade glioma
PDE10A:165450242-165450362_165435236-165435377_165482314-165482343_skipping	Other high-grade glioma
MLLT6:38719517-38719583_38717844-38717953_38719749-38719895_skipping	Other high-grade glioma
TNS1:217880898-217882411_217848355-217849087_217885034-217885164_skipping	Other high-grade glioma
BRD1:49804204-49804360_49798987-49799119_49822950-49823213_skipping	Other high-grade glioma
GPAT4:41610736-41610810_41609654-41609955_41611902-41611992_skipping	Other high-grade glioma
MFN2:11989165-11989343_11981809-11982114_11992554-11992594_skipping	Other high-grade glioma
CCDC93:117944024-117944086_117941188-117941297_117945528-117945582_skipping	Other high-grade glioma
ZRANB2:71076795-71076877_71072471-71072548_71078456-71078565_skipping	Other high-grade glioma
RCC2:17412122-17412194_17406759-17409194_17413072-17413178_skipping	Other high-grade glioma
CEP112:65961463-65961598_65927581-65927689_66005689-66005769_skipping	Other high-grade glioma
TRRAP:98890335-98890445_98881089-98881250_98892423-98892528_skipping	Other high-grade glioma
NCAPH2:50519190-50519320_50518648-50518732_50520964-50521036_skipping	Other high-grade glioma
INPP5A:132780849-132780917_132777670-132777782_132781860-132781897_skipping	Other high-grade glioma
NEK1:169555932-169556095_169537808-169537911_169561479-169561554_skipping	Other high-grade glioma
DDX1:15595147-15595196_15591845-15591949_15595489-15595553_skipping	Other high-grade glioma
SAP130:128026181-128026298_128017679-128017915_128027939-128028059_skipping	Other high-grade glioma
PLXDC2:20164468-20164567_20147783-20147902_20176998-20177094_skipping	Other high-grade glioma
EDC3:74640466-74640619_74635180-74635626_74655732-74655893_skipping	Other high-grade glioma
HMGN1:39348292-39348339_39345145-39345274_39348421-39348451_skipping	Other high-grade glioma
ZC3H18:88625202-88625267_88624601-88624745_88627621-88627782_skipping	Other high-grade glioma
FBH1:5903020-5903175_5895055-5895187_5906036-5906621_skipping	Other high-grade glioma
ZMYM2:20019547-20019618_20006373-20006586_20026611-20026762_skipping	Other high-grade glioma
SREK1:66153463-66153596_66144217-66144537_66159218-66159334_skipping	Other high-grade glioma
SLC35B4:134306672-134306774_134302028-134302110_134309365-134309479_skipping	Other high-grade glioma
CDKAL1:20758595-20758643_20739518-20739615_20781144-20781265_skipping	Other high-grade glioma
MYCBP2:77058218-77058406_77056985-77057093_77059522-77059626_skipping	Other high-grade glioma
PSMC2:103355694-103355793_103354867-103354949_103361956-103362057_skipping	Other high-grade glioma
VEGFB:64237187-64237222_64235812-64236009_64237419-64237655_skipping	Other high-grade glioma
CALCOCO1:53715200-53715325_53714597-53714693_53715792-53716047_skipping	Other high-grade glioma
ANO10:43565653-43565727_43561219-43561402_43598531-43598666_skipping	Other high-grade glioma
TTC5:20299298-20299448_20298796-20298888_20300606-20300818_skipping	Other high-grade glioma
CWF19L1:100235667-100235764_100232297-100233371_100238021-100238231_skipping	Other high-grade glioma
SPOP:49611280-49611457_49607873-49607929_49618980-49619108_skipping	Other high-grade glioma
NF1:31227218-31227291_31226434-31226684_31227522-31227606_skipping	Other high-grade glioma
ULK3:74837751-74837798_74837368-74837435_74838151-74838173_skipping	Other high-grade glioma
COMMD3-BMI1:22329048-22329128_22328599-22328698_22329212-22329542_skipping	Other high-grade glioma
DUOXA1:45121087-45121221_45120591-45120805_45122184-45122242_skipping	Other high-grade glioma
