SpliceID	dPSI	Uniprot	Type
PRKCG:53892987-53893075	-0.425	domain	SE
PRKRA:178447455-178447586	0.417	domain	SE
PRKRA:178447455-178447586	0.445	domain	SE
PRKRA:178447455-178447586	0.454	domain	SE
PRKRA:178450365-178450411	-0.399	domain	SE
PRMT2:46661799-46661936	-0.284	domain	SE
PRMT7:68321425-68321462	-0.179	domain	SE
PRPF40B:49633013-49633124	0.125	domain	SE
PRPF40B:49635098-49635263	0.146	domain	SE
PRPF4B:4056526-4056688	0.103	domain	SE
PRUNE1:151025514-151025673	0.217	domain	SE
PRUNE1:151031371-151031464	0.314	domain	SE
PRUNE2:76619339-76619387	-0.212	domain	SE
PRUNE2:76625022-76625058	0.348	domain	SE
PSMA2:42927382-42927459	0.123	domain	SE
PSRC1:109281618-109282060	-0.101	domain	SE
PSTPIP2:46024608-46024686	0.137	domain	SE
PTBP3:112275843-112276013	0.117	domain	SE
PTGR2:73879095-73879305	0.158	domain	SE
PTK2:140751902-140751987	0.356	domain	SE
PTK2:140879470-140879637	-0.151	domain	SE
PTK2B:27422303-27422383	-0.142	domain	SE
PTPN12:77563935-77564195	-0.121	domain	SE
PTPN12:77581426-77581503	0.147	domain	SE
PTPN12:77583554-77583650	-0.397	domain	SE
PTPN12:77585542-77585581	-0.123	domain	SE
PTPN12:77592184-77592256	-0.14	domain	SE
PTPN13:86758259-86758349	-0.106	domain	SE
PTPRB:70532034-70532170	0.301	domain	SE
PTPRZ1:122038754-122038889	-0.337	domain	SE
PUS7:105470760-105470848	-0.117	domain	SE
PVR:44658741-44658900	0.11	domain	SE
PWWP3A:1358587-1358693	0.306	domain	SE
PWWP3A:1358587-1358700	0.3	domain	SE
PXDC1:3739057-3739161	0.189	domain	SE
QRICH2:76277162-76277310	0.153	domain	SE
QRICH2:76281863-76282115	0.124	domain	SE
RAD51C:58705877-58706022	0.298	domain	SE
RAD51D:35106127-35106249	0.339	domain	SE
RAD51D:35106987-35107061	0.321	domain	SE
RAD51D:35106987-35107122	0.199	domain	SE
RAD51D:35106987-35107122	0.248	domain	SE
RAD51D:35107365-35107447	-0.298	domain	SE
RAF1:12586274-12587637	-0.157	domain	SE
RAF1:12587590-12587637	-0.127	domain	SE
RALGAPB:38567095-38567232	0.785	domain	SE
RANBP10:67734857-67735042	-0.129	domain	SE
RANBP10:67738012-67738035	-0.234	domain	SE
RANBP10:67772033-67772086	-0.22	domain	SE
RANBP3L:36256940-36257071	-0.113	domain	SE
RARS2:87519582-87519707	-0.261	domain	SE
RARS2:87534734-87534858	0.129	domain	SE
RASA1:87374162-87374320	-0.129	domain	SE
RBCK1:409829-410025	0.136	domain	SE
RBCK1:409880-410025	0.113	domain	SE
RBCK1:420870-421006	0.239	domain	SE
RBM10:47175018-47175092	-0.112	domain	SE
RBM18:122254273-122254367	0.176	domain	SE
RBM41:107088435-107088839	-0.13	domain	SE
RBM4:66643449-66644140	0.166	domain	SE
RBM4B:66666271-66666493	0.135	domain	SE
RCOR3:211312354-211312487	0.232	domain	SE
REL:60898969-60900884	0.358	domain	SE
REXO5:20843933-20844026	-0.165	domain	SE
RFFL:35016369-35016580	0.557	domain	SE
RFFL:35021370-35021781	0.107	domain	SE
RGL3:11405322-11405426	0.163	domain	SE
RGS12:3428557-3428711	0.167	domain	SE
RHBDD3:29261199-29261425	-0.179	domain	SE
RHBDD3:29261199-29261425	-0.39	domain	SE
RHBDL3:32267901-32267925	-0.252	domain	SE
RHOC:112705099-112705201	0.138	domain	SE
RHOT1:32171042-32171101	-0.113	domain	SE
RHOT1:32171046-32171101	-0.297	domain	SE
RHOT1:32172936-32173060	-0.302	domain	SE
RHOT2:670695-670773	-0.117	domain	SE
RIC3:8153374-8153423	-0.193	domain	SE
RIN1:66335977-66336158	-0.257	domain	SE
RIPK1:3080978-3081116	-0.177	domain	SE
RIPOR2:24848024-24848154	-0.103	domain	SE
RMND1:151408642-151408900	0.132	domain	SE
RNASEH2B:50927406-50927478	0.392	domain	SE
RNF126:652825-652884	0.3	domain	SE
RNF14:141978302-141978830	0.305	domain	SE
RNF181:85596821-85596931	-0.269	domain	SE
RNF181:85596856-85596931	-0.421	domain	SE
RNF181:85596952-85597178	-0.616	domain	SE
RNF181:85597103-85597178	-0.184	domain	SE
RNF181:85597103-85597178	-0.609	domain	SE
RNF217:124971500-124971598	-0.362	domain	SE
RNF217:124996574-124996655	0.442	domain	SE
RO60:193069033-193069181	0.13	domain	SE
RPGR:38302612-38302672	0.12	domain	SE
RPL27A:8684685-8684892	-0.167	domain	SE
RPL27A:8684822-8684892	-0.462	domain	SE
RPL7A:133351001-133351071	0.158	domain	SE
RPN2:37204766-37204901	0.124	domain	SE
RPS11:49497193-49497282	0.251	domain	SE
RPS20:56073116-56073272	-0.158	domain	SE
RPS3:75402303-75402446	0.178	domain	SE
RPS6KB1:59930357-59930432	-0.133	domain	SE
RPS6KB1:59936214-59936277	-0.111	domain	SE
RPS6KB2:67432352-67432492	0.157	domain	SE
RPS6KB2:67432355-67432492	0.127	domain	SE
RPS6KC1:213071005-213071041	-0.115	domain	SE
RPS6KC1:213176399-213176492	-0.127	domain	SE
RPS6KC1:213232122-213232255	-0.137	domain	SE
RPUSD1:787076-787179	-0.257	domain	SE
RPUSD3:9838984-9839171	-0.273	domain	SE
RPUSD3:9839031-9839171	-0.18	domain	SE
RPUSD3:9840697-9840805	-0.104	domain	SE
RSF1:77693506-77693611	-0.444	domain	SE
RSRP1:25306895-25306949	-0.407	domain	SE
RSRP1:25306895-25306949	-0.558	domain	SE
RSRP1:25318062-25318271	-0.309	domain	SE
RTKN:74428267-74428396	-0.369	domain	SE
RUNX1:34859473-34859578	-0.102	domain	SE
RUSF1:31492977-31493048	-0.208	domain	SE
RUSF1:31493466-31493524	-0.126	domain	SE
RWDD1:116572857-116572985	0.168	domain	SE
RWDD3:95237347-95237460	0.227	domain	SE
RXRB:33196433-33196606	-0.735	domain	SE
RYK:134175929-134176039	0.124	domain	SE
SAMD4A:54737023-54737287	0.151	domain	SE
SAMHD1:36941038-36941111	0.195	domain	SE
SATB2:199455868-199456096	0.185	domain	SE
SBF2:9992414-9992543	0.165	domain	SE
SCAF8:154741955-154742018	-0.28	domain	SE
SCAF8:154773988-154774072	-0.14	domain	SE
SCAP:47435007-47435137	0.189	domain	SE
SCHIP1:159866162-159866281	-0.102	domain	SE
SCLY:238068064-238068165	0.203	domain	SE
SCLY:238068068-238068165	0.529	domain	SE
SCLY:238073782-238073847	0.292	domain	SE
SCLY:238093860-238093944	-0.269	domain	SE
SCML2:18242438-18242590	0.181	domain	SE
SCN1A:166047626-166047768	-0.184	domain	SE
SCN1A:166052851-166052943	-0.124	domain	SE
SCN1A:166053038-166053130	0.243	domain	SE
SCN3B:123645586-123645750	0.172	domain	SE
SCN9A:166294598-166294662	-0.258	domain	SE
SCN9A:166304030-166304122	0.239	domain	SE
SCN9A:166304030-166304122	0.323	domain	SE
SCN9A:166304237-166304329	-0.312	domain	SE
SCP2:52993257-52996000	0.149	domain	SE
SCYL3:169870254-169870357	-0.181	domain	SE
SDF2:28651485-28651577	0.242	domain	SE
SDSL:113429159-113429299	0.287	domain	SE
SEC11A:84680712-84680832	-0.11	domain	SE
SEC22C:42563764-42563980	-0.188	domain	SE
SEMA4B:90217766-90217928	-0.38	domain	SE
SEMA6C:151137985-151138105	0.133	domain	SE
SEPTIN10:109593046-109593119	0.114	domain	SE
SEPTIN10:109593046-109593119	-0.142	domain	SE
SEPTIN10:109593050-109593119	0.112	domain	SE
SEPTIN7:35831491-35831496	0.118	domain	SE
SERPINB6:2966399-2966590	-0.141	domain	SE
SERPINB6:2968778-2968913	0.237	domain	SE
SERPINB6:2968798-2968913	0.101	domain	SE
SERPINB6:2968798-2968913	0.539	domain	SE
SETD6:58516612-58516672	0.118	domain	SE
SETMAR:4312897-4313229	0.167	domain	SE
SETMAR:4312897-4313229	0.331	domain	SE
SETMAR:4312897-4313761	0.15	domain	SE
SGCE:94621848-94621995	0.323	domain	SE
SGCE:94621848-94621995	0.595	domain	SE
SGCE:94639340-94639448	0.14	domain	SE
SGCE:94644605-94644667	-0.2	domain	SE
SH3BP2:2825125-2825196	-0.135	domain	SE
SH3BP2:2831922-2831978	-0.114	domain	SE
SH3D21:36307516-36307607	0.427	domain	SE
SH3GLB2:129015739-129015860	0.258	domain	SE
SH3GLB2:129015739-129015864	0.286	domain	SE
SHARPIN:144099080-144099205	0.114	domain	SE
SHMT2:57231480-57231560	-0.132	domain	SE
SIM2:36741716-36741864	-0.21	domain	SE
SIN3B:16853068-16853158	-0.15	domain	SE
SIRT5:13591668-13591894	-0.455	domain	SE
SIRT5:13599031-13599155	-0.353	domain	SE
SIRT6:4179103-4179286	-0.152	domain	SE
SKA2:59119298-59119495	-0.434	domain	SE
SKA2:59119318-59119495	-0.191	domain	SE
SKA2:59119318-59119495	-0.425	domain	SE
SKP2:36170343-36170442	0.151	domain	SE
SLC12A2:128177104-128177152	0.149	domain	SE
SLC12A9:100854155-100854378	-0.131	domain	SE
SLC12A9:100854155-100854378	-0.359	domain	SE
SLC12A9:100858834-100858942	0.152	domain	SE
SLC12A9:100858834-100858942	0.249	domain	SE
SLC18B1:132776327-132776429	-0.108	domain	SE
SLC22A5:132385327-132385499	-0.121	domain	SE
SLC24A1:65651669-65651759	0.127	domain	SE
SLC25A13:96234801-96234917	-0.138	domain	SE
SLC2A8:127403958-127404067	-0.117	domain	SE
SLC35C2:46357622-46357702	-0.419	domain	SE
SLC35C2:46357622-46357773	-0.192	domain	SE
SLC35D2:96351102-96351171	-0.137	domain	SE
SLC35F6:26775463-26775676	0.151	domain	SE
SLC38A6:60982507-60982638	-0.19	domain	SE
SLC38A6:61037058-61037141	-0.101	domain	SE
SLC38A6:61037624-61037683	-0.133	domain	SE
SLC38A6:61046066-61046167	-0.369	domain	SE
SLC38A6:61052348-61052985	0.22	domain	SE
SLC38A7:58671044-58671244	-0.185	domain	SE
SLC38A7:58676288-58676346	-0.267	domain	SE
SLC4A11:3230731-3230845	-0.342	domain	SE
SLC4A5:74224839-74225011	-0.157	domain	SE
SLC4A7:27409355-27409530	-0.127	domain	SE
SLC50A1:155136298-155136376	-0.318	domain	SE
SLC50A1:155136298-155136396	0.338	domain	SE
SLFN12:35421989-35423068	0.141	domain	SE
SLTM:58921445-58921584	-0.128	domain	SE
SMAD4:51077306-51077419	0.171	domain	SE
SMARCA1:129493039-129493075	0.145	domain	SE
SMG7:183538379-183538440	-0.234	domain	SE
SNAP23:42529674-42529819	0.308	domain	SE
SNRNP70:49102113-49102173	0.134	domain	SE
SNRNP70:49102113-49102185	0.132	domain	SE
SNRNP70:49102113-49103587	0.124	domain	SE
SNW1:77723180-77723277	-0.166	domain	SE
SNX13:17888559-17888722	0.159	domain	SE
SNX13:17891545-17891635	-0.667	domain	SE
SNX15:65032167-65032271	0.112	domain	SE
SNX27:151638887-151639119	-0.111	domain	SE
SNX5:17955364-17955475	-0.133	domain	SE
SNX5:17955364-17955475	-0.199	domain	SE
SNX5:17955364-17955475	-0.303	domain	SE
SNX5:17955364-17955475	-0.325	domain	SE
SNX5:17968374-17968457	-0.142	domain	SE
SORBS1:95395000-95395075	0.119	domain	SE
SORBS3:22566660-22566713	-0.274	domain	SE
SP140L:230400954-230401063	0.267	domain	SE
SPAST:32087491-32087578	-0.105	domain	SE
SPAST:32087494-32087578	-0.395	domain	SE
SPATA6L:4629090-4629168	0.365	domain	SE
SPEN:15872815-15873136	-0.111	domain	SE
SPG7:89524005-89524247	0.157	domain	SE
SPIDR:47729411-47729465	-0.138	domain	SE
SPIRE1:12635061-12635096	-0.148	domain	SE
SPIRE2:89836214-89836433	-0.134	domain	SE
SPTBN5:41887927-41888085	0.39	domain	SE
SPTLC1:92070123-92070296	0.438	domain	SE
SREK1:66153567-66153596	0.224	domain	SE
SRGAP1:64091892-64091926	-0.197	domain	SE
SRRM1:24647078-24647208	0.141	domain	SE
SRSF11:70230556-70230618	-0.159	domain	SE
SRSF11:70231094-70231203	0.143	domain	SE
SRSF4:29168502-29168638	0.147	domain	SE
SS18:26080304-26080423	0.385	domain	SE
SS18:26082362-26082528	0.214	domain	SE
SS18:26082362-26082528	0.23	domain	SE
SS18:26084051-26084175	-0.174	domain	SE
STAC3:57249040-57249308	0.299	domain	SE
STAG1:136518247-136518415	0.13	domain	SE
STARD6:54337124-54337251	-0.231	domain	SE
STKLD1:133394290-133394409	0.333	domain	SE
STRADA:63713459-63713527	-0.134	domain	SE
STX16-NPEPL1:58691033-58691227	0.457	domain	SE
STYXL1:76013741-76013887	-0.155	domain	SE
SUCLA2:47991502-47991678	-0.442	domain	SE
SUMF2:56074173-56074218	-0.102	domain	SE
SUMF2:56074173-56074218	0.164	domain	SE
SUMF2:56074585-56074736	-0.133	domain	SE
SUMF2:56074585-56074736	-0.338	domain	SE
SUN1:849519-849603	0.229	domain	SE
SUN1:849922-850033	0.118	domain	SE
SUPT20H:37017244-37017328	-0.129	domain	SE
SUPT20H:37045246-37045376	0.125	domain	SE
SUSD4:223289122-223289277	0.174	domain	SE
SUV39H2:14881499-14881645	0.114	domain	SE
SWT1:185202653-185202799	-0.114	domain	SE
SYCP2:59916485-59916571	0.149	domain	SE
SYNC:32684009-32684089	-0.209	domain	SE
SYNE2:64215285-64215354	0.154	domain	SE
SYNPR:63556542-63556741	-0.125	domain	SE
SYPL1:106092547-106092669	-0.234	domain	SE
TAF1:71459149-71459251	-0.252	domain	SE
TARBP2:53502019-53502184	-0.203	domain	SE
TARBP2:53502059-53502184	-0.238	domain	SE
TARBP2:53503026-53503129	-0.152	domain	SE
TARS3:101657784-101657857	-0.308	domain	SE
TBC1D19:26683674-26683749	-0.883	domain	SE
TBC1D22A:46974289-46974399	-0.121	domain	SE
TBC1D22B:37316702-37316830	-0.212	domain	SE
TBC1D24:2499356-2499420	-0.112	domain	SE
TBC1D2B:78054033-78054187	0.174	domain	SE
TBC1D7:13325093-13325174	0.102	domain	SE
TBCK:106260436-106260510	-0.194	domain	SE
TBK1:64457750-64458018	0.179	domain	SE
TBK1:64479711-64479918	0.201	domain	SE
TBRG1:124626472-124626609	0.177	domain	SE
TBRG1:124626472-124626609	0.195	domain	SE
TBX18:84760254-84760356	-0.13	domain	SE
TCEA2:64063891-64063949	0.124	domain	SE
TCTN1:110616747-110616904	0.425	domain	SE
TCTN1:110641023-110641149	-0.119	domain	SE
TCTN1:110644966-110645129	-0.123	domain	SE
TCTN1:110644966-110645129	-0.195	domain	SE
TCTN1:110644966-110645143	-0.482	domain	SE
TCTN1:110644991-110645129	-0.12	domain	SE
TCTN1:110644991-110645129	-0.197	domain	SE
TEAD1:12864837-12864900	0.143	domain	SE
TECTA:121166577-121166780	-0.162	domain	SE
TENM1:124563748-124563772	0.292	domain	SE
TENM1:124645142-124645337	-0.296	domain	SE
TENM4:78812121-78812316	0.147	domain	SE
TEP1:20406232-20406400	-0.149	domain	SE
TGM1:24259074-24259249	0.317	domain	SE
THAP1:42839185-42839381	-0.151	domain	SE
THAP5:108565829-108566022	0.105	domain	SE
THAP5:108565951-108566022	0.11	domain	SE
THBS3-AS1:155196850-155197017	0.123	domain	SE
THBS3-AS1:155196898-155197017	0.116	domain	SE
THUMPD2:39768423-39768501	-0.129	domain	SE
TINF2:24241203-24241311	-0.122	domain	SE
TINF2:24241889-24241994	-0.156	domain	SE
TIPIN:66349314-66349437	0.243	domain	SE
TIPIN:66349314-66349437	0.338	domain	SE
TIPIN:66351524-66351600	0.119	domain	SE
TJP1:29761600-29761769	0.759	domain	SE
TJP1:29800645-29800702	-0.237	domain	SE
TKFC:61341435-61341514	0.296	domain	SE
TKFC:61343341-61343458	-0.101	domain	SE
TLE4:79649819-79649858	0.131	domain	SE
TLE4:79649819-79649858	0.166	domain	SE
TLE4:79649819-79649858	0.22	domain	SE
TLE4:79649819-79649858	0.2	domain	SE
TLE4:79649819-79649858	0.34	domain	SE
TLE4:79652592-79652794	-0.159	domain	SE
TM7SF3:26976259-26976357	-0.241	domain	SE
TM7SF3:26979783-26979936	-0.106	domain	SE
TM7SF3:26980565-26980646	-0.16	domain	SE
TM7SF3:26983492-26983596	0.255	domain	SE
TMBIM1:218285762-218285934	0.121	domain	SE
TMBIM1:218285762-218285934	0.482	domain	SE
TMBIM1:218285762-218285938	0.116	domain	SE
TMBIM1:218285762-218285938	0.124	domain	SE
TMBIM1:218285762-218285938	0.4	domain	SE
TMEM131L:153592474-153592584	0.224	domain	SE
TMEM135:87091361-87091395	-0.206	domain	SE
TMEM145:42314420-42314528	0.227	domain	SE
TMEM62:43138573-43138619	0.175	domain	SE
TMX2:57737835-57738026	0.135	domain	SE
TMX2:57738353-57738430	0.125	domain	SE
TNC:115048259-115048532	0.405	domain	SE
TOGARAM2:29023085-29023191	0.187	domain	SE
TOP3A:18308312-18308424	-0.557	domain	SE
TOP3A:18308350-18308424	-0.11	domain	SE
TOP3A:18308350-18308424	-0.285	domain	SE
TOP3A:18308412-18308424	-0.495	domain	SE
TOP3B:21970979-21971061	0.37	domain	SE
TPCN2:69055174-69055352	0.211	domain	SE
TPCN2:69057577-69057694	-0.161	domain	SE
TPCN2:69067502-69067605	-0.164	domain	SE
TPCN2:69067502-69067605	-0.233	domain	SE
TPCN2:69081399-69081499	-0.24	domain	SE
TPK1:144591422-144591569	0.149	domain	SE
TPP2:102616955-102617051	0.116	domain	SE
TPRG1:189313070-189313192	0.282	domain	SE
TRAF3IP2-AS1:111574620-111574658	0.49	domain	SE
TRIM34:5642816-5642853	0.555	domain	SE
TRIM46:155178808-155178846	0.193	domain	SE
TRIM5:5665168-5665395	0.144	domain	SE
TRIM65:75891812-75891878	0.327	domain	SE
TRIM65:75891812-75891878	0.341	domain	SE
TRIM6-TRIM34:5642816-5642843	0.155	domain	SE
TRIO:14479260-14479350	0.133	domain	SE
TRMT10A:99550884-99550990	-0.225	domain	SE
TRMT10B:37763628-37763753	-0.264	domain	SE
TRMT10B:37763628-37763753	-0.711	domain	SE
TRMT10B:37763628-37763865	-0.292	domain	SE
TRMT10B:37763628-37763865	-0.687	domain	SE
TRNAU1AP:28561112-28561260	0.149	domain	SE
TSEN2:12505153-12505231	-0.207	domain	SE
TSEN2:12505153-12505231	-0.255	domain	SE
TSEN2:12505153-12505231	-0.557	domain	SE
TSEN2:12505153-12505231	-0.656	domain	SE
TSEN2:12505153-12505231	-0.679	domain	SE
TSEN2:12506707-12506835	-0.337	domain	SE
TSEN2:12516610-12516661	-0.239	domain	SE
TSEN2:12519058-12519197	-0.388	domain	SE
TSEN2:12519058-12519197	-0.529	domain	SE
TTBK2:42840359-42840433	-0.108	domain	SE
TTBK2:42878548-42878684	-0.194	domain	SE
TTLL3:9817644-9818920	-0.108	domain	SE
TTLL3:9817644-9820741	-0.145	domain	SE
TTLL3:9818554-9818920	-0.159	domain	SE
TTLL3:9818821-9818920	-0.149	domain	SE
TTLL3:9827214-9827240	0.281	domain	SE
TTLL7:83948627-83948695	-0.255	domain	SE
TTN-AS1:178531313-178531578	-0.231	domain	SE
TUBB6:12320535-12320744	0.183	domain	SE
TWNK:100990435-100990663	-0.209	domain	SE
TXNDC17:6641752-6641932	-0.475	domain	SE
TYK2:10369756-10369877	-0.266	domain	SE
TYW5:199936404-199936492	-0.152	domain	SE
UBA3:69071534-69071617	-0.378	domain	SE
UBE2C:45815389-45815540	0.137	domain	SE
UBE2D3:102825238-102825317	-0.247	domain	SE
UBE2D3:102825238-102825317	-0.314	domain	SE
UBE2D4:43942825-43942857	0.184	domain	SE
UBE2F:237987962-237987992	-0.12	domain	SE
UBE2F:237994743-237994809	-0.172	domain	SE
UBE2F:238016532-238016633	-0.109	domain	SE
UBE2F-SCLY:238068064-238068165	0.284	domain	SE
UBE2G1:4289229-4289408	0.27	domain	SE
UBE2G1:4296716-4296814	-0.239	domain	SE
UBE2Q2:75876186-75876271	-0.137	domain	SE
UBE2Q2:75883365-75883424	0.228	domain	SE
UBE2Z:48912833-48912965	-0.123	domain	SE
UBE3B:109530546-109530658	-0.138	domain	SE
UBL7:74448477-74448558	-0.213	domain	SE
UBL7:74448477-74448600	-0.11	domain	SE
UBQLN1:83666349-83666394	0.283	domain	SE
UBR3:170013840-170013972	0.302	domain	SE
UBR3:170014814-170014865	-0.246	domain	SE
UBR7:93212031-93212127	0.225	domain	SE
UBXN2B:58434394-58434504	0.13	domain	SE
UCHL5:193020306-193020381	-0.147	domain	SE
UCK2:165885141-165885379	0.16	domain	SE
UEVLD:18570620-18570738	0.217	domain	SE
UHRF2:6492302-6492401	0.25	domain	SE
UHRF2:6495584-6497103	0.34	domain	SE
UHRF2:6497048-6497103	0.336	domain	SE
ULK3:74838151-74838173	-0.55	domain	SE
ULK3:74838151-74838192	-0.174	domain	SE
UMPS:124742151-124742266	-0.153	domain	SE
UNC13A:17623541-17623547	0.416	domain	SE
UNC80:209894162-209894366	-0.15	domain	SE
UPB1:24521985-24522028	-0.301	domain	SE
UPB1:24523618-24523773	-0.189	domain	SE
UPF1:18851049-18851129	0.13	domain	SE
UPP1:48099669-48099787	0.319	domain	SE
UPP1:48103296-48103411	0.143	domain	SE
UROS:125789282-125789528	0.402	domain	SE
USP10:84733434-84733503	-0.107	domain	SE
USP10:84740308-84740369	-0.211	domain	SE
USP10:84744632-84745673	0.157	domain	SE
USP10:84744632-84745673	0.221	domain	SE
USP10:84744632-84745673	0.227	domain	SE
USP13:179681877-179682003	0.105	domain	SE
USP13:179690243-179690301	-0.119	domain	SE
USP14:178932-179037	-0.139	domain	SE
USP25:15777903-15778027	-0.268	domain	SE
USP31:23082437-23082557	-0.206	domain	SE
USP32:60211012-60211118	-0.182	domain	SE
USP32:60211012-60211118	-0.191	domain	SE
USP32:60211375-60211514	-0.115	domain	SE
USP34-DT:61480299-61480583	-0.217	domain	SE
USP34-DT:61480324-61480583	-0.238	domain	SE
USP35:78196235-78196918	0.568	domain	SE
USP35:78200132-78200234	0.445	domain	SE
USP35:78205841-78206035	-0.561	domain	SE
USP35:78207529-78207623	-0.124	domain	SE
USP35:78207529-78207623	-0.368	domain	SE
USP36:78823112-78823183	0.115	domain	SE
USP40:233559810-233559924	-0.134	domain	SE
USP40:233562735-233562803	-0.134	domain	SE
USP5:6861442-6861617	-0.13	domain	SE
USP5:6862469-6862558	-0.153	domain	SE
USP8:50476848-50476997	-0.108	domain	SE
UTP15:73579016-73579150	-0.237	domain	SE
VEZT:95282312-95282359	-0.311	domain	SE
VIPAS39:77441065-77441173	-0.201	domain	SE
VKORC1L1:65948670-65948780	-0.13	domain	SE
VPS16:2859718-2859807	0.168	domain	SE
VPS53:697203-697294	-0.622	domain	SE
VSIG10:118102988-118103170	-0.157	domain	SE
VWDE:12345738-12345960	0.176	domain	SE
WARS1:100365953-100366067	0.441	domain	SE
WARS1:100365953-100366067	0.753	domain	SE
WBP1:74458831-74458919	0.123	domain	SE
WBP1:74458831-74458919	0.233	domain	SE
WBP1:74458831-74459117	0.343	domain	SE
WBP1:74458831-74459117	0.447	domain	SE
WBP1:74458996-74459098	0.209	domain	SE
WBP1:74459437-74459562	-0.228	domain	SE
WBP1:74459477-74459562	-0.444	domain	SE
WDFY3:84704337-84704444	-0.131	domain	SE
WDFY3:84705393-84705511	-0.146	domain	SE
WDFY3:84705393-84705511	-0.304	domain	SE
WDR62:36073341-36073525	-0.12	domain	SE
WIPF2:40260534-40260627	0.251	domain	SE
WIPF2:40260534-40260667	0.145	domain	SE
WIZ:15428109-15428508	-0.213	domain	SE
WIZ:15438577-15440715	0.182	domain	SE
WNK3:54309094-54309315	-0.386	domain	SE
XPC-AS1:14149506-14149602	0.393	domain	SE
XPNPEP1:109894015-109894110	0.115	domain	SE
XPO5:43555835-43555964	0.311	domain	SE
XPO6:28177219-28177332	-0.33	domain	SE
XPO6:28180940-28181031	0.105	domain	SE
XPO6:28180940-28181031	0.267	domain	SE
YEATS2:183736717-183736829	-0.278	domain	SE
YJEFN3:19532631-19532740	0.101	domain	SE
YPEL3:30094997-30095146	0.345	domain	SE
YTHDC2:113524980-113525177	0.179	domain	SE
YWHAH:31950307-31950422	0.315	domain	SE
YWHAZ:100924134-100924322	-0.602	domain	SE
ZBTB21:41992492-41994108	-0.246	domain	SE
ZBTB48:6585918-6586030	-0.196	domain	SE
ZBTB49:4313040-4313114	0.413	domain	SE
ZBTB8OS:32627507-32627544	-0.23	domain	SE
ZBTB8OS:32631826-32631879	-0.176	domain	SE
ZBTB8OS:32633950-32634110	-0.133	domain	SE
ZBTB8OS:32634767-32634792	0.109	domain	SE
ZBTB8OS:32634767-32634792	0.199	domain	SE
ZC3HC1:130045315-130045488	0.153	domain	SE
ZDHHC16:97453798-97453846	0.109	domain	SE
ZDHHC18:26850300-26850438	-0.194	domain	SE
ZDHHC3:44929305-44929436	-0.284	domain	SE
ZDHHC3:44933117-44933199	-0.589	domain	SE
ZFAND1:81717248-81717288	-0.191	domain	SE
ZFP1:75166769-75166896	-0.146	domain	SE
ZFYVE21:103729792-103729846	-0.133	domain	SE
ZKSCAN5:99520168-99520304	0.281	domain	SE
ZKSCAN8:28148315-28148824	-0.128	domain	SE
ZKSCAN8:28148315-28148824	-0.235	domain	SE
ZKSCAN8:28148315-28148838	-0.257	domain	SE
ZKSCAN8:28148315-28148838	-0.338	domain	SE
ZNF131:43174446-43174494	-0.103	domain	SE
ZNF141:343781-343908	-0.27	domain	SE
ZNF141:344334-344430	-0.309	domain	SE
ZNF189:101399394-101399530	0.286	domain	SE
ZNF211:57639911-57640067	0.161	domain	SE
ZNF232:5108925-5109052	0.414	domain	SE
ZNF234:44149770-44149976	-0.176	domain	SE
ZNF28:52805144-52805262	0.247	domain	SE
ZNF28:52808006-52808133	0.16	domain	SE
ZNF287:16567328-16567929	0.103	domain	SE
ZNF304:57355270-57355411	0.453	domain	SE
ZNF333:14701583-14701897	0.203	domain	SE
ZNF333:14716111-14716238	-0.168	domain	SE
ZNF346:177041777-177041870	-0.148	domain	SE
ZNF346:177041777-177041870	-0.188	domain	SE
ZNF354A:178726074-178726227	0.155	domain	SE
ZNF385D:21436969-21437203	-0.176	domain	SE
ZNF385D:21510860-21511023	-0.158	domain	SE
ZNF420:37090994-37091121	-0.19	domain	SE
ZNF44:12272486-12274063	-0.18	domain	SE
ZNF514:95152673-95152769	-0.259	domain	SE
ZNF516:76371466-76371571	-0.432	domain	SE
ZNF519:14124349-14124476	-0.392	domain	SE
ZNF548:57390721-57390845	0.104	domain	SE
ZNF549:57535143-57535270	-0.168	domain	SE
ZNF573:37758475-37758596	0.223	domain	SE
ZNF573:37759046-37759139	-0.136	domain	SE
ZNF573:37770406-37770597	0.351	domain	SE
ZNF573:37771563-37771690	0.129	domain	SE
ZNF573:37771563-37771696	0.111	domain	SE
ZNF592:84790704-84790872	-0.436	domain	SE
ZNF595:59429-59556	0.269	domain	SE
ZNF607:37707913-37708009	0.109	domain	SE
ZNF607:37707913-37708012	0.157	domain	SE
ZNF618:114008476-114008554	-0.156	domain	SE
ZNF655:99562348-99562494	-0.125	domain	SE
ZNF655:99562348-99562494	0.306	domain	SE
ZNF655:99562367-99562494	0.383	domain	SE
ZNF655:99563187-99563266	0.179	domain	SE
ZNF655:99563193-99563266	0.185	domain	SE
ZNF678:227646543-227646670	-0.264	domain	SE
ZNF681:23755424-23755551	0.391	domain	SE
ZNF682:20015773-20015837	-0.198	domain	SE
ZNF695:246999947-247000074	0.115	domain	SE
ZNF7:144829042-144829604	-0.27	domain	SE
ZNF721:472574-472701	-0.145	domain	SE
ZNF721:472574-472701	-0.382	domain	SE
ZNF75A:3308312-3308836	0.167	domain	SE
ZNF75A:3316911-3317022	0.143	domain	SE
ZNF75D:135293729-135294258	0.324	domain	SE
