SpliceID	Differential_freq	splicing_case	mean_dPSI	Uniprot	gene	Baseline_preference	Exon Coordinates	Average_TPM
MASTL:27173118-27173259_27173120-27173259_27169943-27171083	35	A3SS	0.249870738636364	Modifications	MASTL	Inclusion	27173118-27173259	3.7823176583493283
MASTL:27173118-27173259_27173120-27173259_27169943-27171083	35	A3SS	0.249870738636364	Domains	MASTL	Inclusion	27173118-27173259	3.7823176583493283
MASTL:27173118-27173259_27173120-27173259_27169943-27171083	35	A3SS	0.252129261363636	Modifications	MASTL	Skipping	27173118-27173259	3.7823176583493283
MASTL:27173118-27173259_27173120-27173259_27169943-27171083	35	A3SS	0.252129261363636	Domains	MASTL	Skipping	27173118-27173259	3.7823176583493283
MASTL:27180953-27181066_27173117-27173259_27181479-27181581	22	SE	0.203535714285713	Domains	MASTL	Inclusion	27180953-27181066	3.7823176583493283
MASTL:27180953-27181066_27173117-27173259_27186378-27186919	7	SE	0.217082191780822	Domains	MASTL	Inclusion	27180953-27181066	3.7823176583493283
MASTL:27181480-27181581_27173120-27173259_27186378-27186919	28	SE	0.21151547987616	Domains	MASTL	Inclusion	27181480-27181581	3.7823176583493283
MASTL:27181480-27181581_27180952-27181066_27186378-27186919	3	SE	0.229409691629956	Domains	MASTL	Inclusion	27181480-27181581	3.7823176583493283
MELK:36581644-36581739_36572861-36573007_36589535-36589652	17	SE	0.290192934782609	Domains	MELK	Inclusion	36581644-36581739	4.826952975047985
MELK:36581644-36581739_36572923-36573198_36589535-36589652	4	SE	0.208515873015873	Domains	MELK	Inclusion	36581644-36581739	4.826952975047985
MELK:36583627-36583712_36581643-36581739_36589535-36589652	9	SE	0.263783261802575	Domains	MELK	Inclusion	36583627-36583712	4.826952975047985
MELK:36589536-36589652_36581643-36581739_36594627-36594771	2	SE	0.26124011299435	Modifications	MELK	Inclusion	36589536-36589652	4.826952975047985
MELK:36589536-36589652_36581643-36581739_36594627-36594771	2	SE	0.26124011299435	Domains	MELK	Inclusion	36589536-36589652	4.826952975047985
MELK:36589536-36589652_36583626-36583712_36594627-36594771	4	SE	0.218040909090909	Modifications	MELK	Inclusion	36589536-36589652	4.826952975047985
MELK:36589536-36589652_36583626-36583712_36594627-36594771	4	SE	0.218040909090909	Domains	MELK	Inclusion	36589536-36589652	4.826952975047985
MELK:36594628-36594771_36589535-36589652_36597221-36597290	18	SE	0.239047930283225	Domains	MELK	Inclusion	36594628-36594771	4.826952975047985
MELK:36594628-36594771_36589535-36589652_36599393-36599486	4	SE	0.201326923076923	Domains	MELK	Inclusion	36594628-36594771	4.826952975047985
MELK:36597222-36597290_36589535-36589652_36599393-36599486	5	SE	0.213591780821918	Domains	MELK	Inclusion	36597222-36597290	4.826952975047985
MELK:36607575-36607673_36607578-36607673_36599393-36599486	3	A3SS	0.214156010230179	Domains	MELK	Inclusion	36607575-36607673	4.826952975047985
MELK:36657241-36657363_36651745-36651877_36665349-36665581	19	SE	0.225509394572024	Modifications	MELK	Inclusion	36657241-36657363	4.826952975047985
MINK1:4889647-4890735_4889646-4889763_4890221-4890735	25	RI	0.46644702467344	Modifications	MINK1	Inclusion	4889647-4890735	26.056137236084453
MINK1:4889647-4890735_4889646-4889763_4890516-4890735	37	RI	0.320741046831956	Modifications	MINK1	Skipping	4889647-4890735	26.056137236084453
MINK1:4890222-4890735_4890221-4890308_4890516-4890735	21	RI	0.461424753867793	Modifications	MINK1	Inclusion	4890222-4890735	26.056137236084453
MINK1:4890222-4890735_4890516-4890735_4889646-4889763	32	A3SS	0.260158402203857	Modifications	MINK1	Skipping	4890222-4890735	26.056137236084453
MINK1:4891456-4891716_4891515-4891716_4890950-4891124	4	A3SS	0.203802469135803	Modifications	MINK1	Inclusion	4891456-4891716	26.056137236084453
MINK1:4892402-4892512_4892148-4892234_4892655-4892768	46	SE	0.499817307692308	Modifications	MINK1	Skipping	4892402-4892512	26.056137236084453
MKNK1:46560234-46560277_46557406-46558800_46561477-46561642	32	SE	0.230535075653371	Modifications	MKNK1	Inclusion	46560234-46560277	13.128402111324377
MKNK1:46560234-46560277_46557406-46558800_46561477-46561642	32	SE	0.238464924346629	Modifications	MKNK1	Skipping	46560234-46560277	13.128402111324377
MKNK1:46574947-46575020_46572062-46572167_46576574-46576654	7	SE	0.208840220385675	Domains	MKNK1	Inclusion	46574947-46575020	13.128402111324377
MKNK1:46576575-46576654_46572062-46572167_46583227-46583329	3	SE	0.29646511627907	Domains	MKNK1	Inclusion	46576575-46576654	13.128402111324377
MKNK2:2039631-2039856_2037464-2037829_2040133-2040177	34	SE	0.287953360768176	Modifications	MKNK2	Inclusion	2039631-2039856	25.706281190019194
MKNK2:2039631-2039856_2037464-2037829_2040133-2040177	34	SE	0.287953360768176	Modifications	MKNK2	Inclusion	2039631-2039856	25.706281190019194
MKNK2:2039631-2039856_2037464-2037829_2040133-2040177	34	SE	0.287953360768176	Domains	MKNK2	Inclusion	2039631-2039856	25.706281190019194
MKNK2:2039631-2039856_2037464-2037829_2040133-2040177	34	SE	0.287953360768176	Domains	MKNK2	Inclusion	2039631-2039856	25.706281190019194
MKNK2:2039631-2039856_2037464-2037829_2040133-2040177	34	SE	0.293046639231824	Modifications	MKNK2	Skipping	2039631-2039856	25.706281190019194
MKNK2:2039631-2039856_2037464-2037829_2040133-2040177	34	SE	0.293046639231824	Modifications	MKNK2	Skipping	2039631-2039856	25.706281190019194
MKNK2:2039631-2039856_2037464-2037829_2040133-2040177	34	SE	0.293046639231824	Domains	MKNK2	Skipping	2039631-2039856	25.706281190019194
MKNK2:2039631-2039856_2037464-2037829_2040133-2040177	34	SE	0.293046639231824	Domains	MKNK2	Skipping	2039631-2039856	25.706281190019194
MKNK2:2042607-2042870_2042606-2042662_2042765-2042870	14	RI	0.205134430727023	Domains	MKNK2	Skipping	2042607-2042870	25.706281190019194
MKNK2:2042607-2042870_2042606-2042662_2042765-2042870	14	RI	0.205134430727023	Domains	MKNK2	Skipping	2042607-2042870	25.706281190019194
MLKL:74674960-74675404_74674959-74675100_74675323-74675404	9	RI	0.505936	Domains	MLKL	Skipping	74674960-74675404	2.0379702495201535
MLKL:74674960-74675404_74674959-74675100_74675354-74675404	25	RI	0.201560546875	Domains	MLKL	Skipping	74674960-74675404	2.0379702495201535
MLKL:74675324-74675404_74675354-74675404_74674959-74675100	24	A5SS	0.226198443579767	Domains	MLKL	Skipping	74675324-74675404	2.0379702495201535
MLKL:74676301-74676425_74675617-74675764_74678898-74678980	25	SE	0.263932135728543	Domains	MLKL	Skipping	74676301-74676425	2.0379702495201535
MLKL:74678899-74678980_74675612-74675764_74682650-74682786	4	SE	0.20769014084507	Domains	MLKL	Inclusion	74678899-74678980	2.0379702495201535
MLKL:74682651-74682786_74678898-74678980_74685485-74685583	5	SE	0.211826666666666	Domains	MLKL	Inclusion	74682651-74682786	2.0379702495201535
MOK:102232535-102232671_102226139-102226408_102233687-102233789	24	SE	0.292951550387597	Domains	MOK	Inclusion	102232535-102232671	14.459779270633398
MOK:102232535-102232671_102229456-102229657_102233687-102233789	21	SE	0.20133730834753	Domains	MOK	Inclusion	102232535-102232671	14.459779270633398
MOK:102232535-102232708_102225094-102226408_102233687-102233789	16	SE	0.205706552706553	Domains	MOK	Inclusion	102232535-102232708	14.459779270633398
MOK:102232535-102232708_102229119-102229657_102233687-102233789	7	SE	0.202336605890602	Domains	MOK	Inclusion	102232535-102232708	14.459779270633398
MOK:102232535-102232708_102232534-102232671_102233687-102233789	23	A3SS	0.201914685314686	Domains	MOK	Inclusion	102232535-102232708	14.459779270633398
MOK:102232535-102233789_102232534-102232671_102233687-102233789	24	RI	0.335338549075392	Domains	MOK	Inclusion	102232535-102233789	14.459779270633398
MOK:102232535-102233789_102232534-102232708_102233687-102233789	34	RI	0.333538247566064	Domains	MOK	Skipping	102232535-102233789	14.459779270633398
MOK:102250812-102250990_102250811-102250987_102251755-102251804	38	A3SS	0.2476	Domains	MOK	Inclusion	102250812-102250990	14.459779270633398
MOK:102250812-102250990_102250811-102250987_102251755-102251804	38	A3SS	0.2444	Domains	MOK	Skipping	102250812-102250990	14.459779270633398
MOK:102250812-102250990_102250811-102250987_102251916-102251995	2	A3SS	0.414109589041096	Domains	MOK	Inclusion	102250812-102250990	14.459779270633398
MOK:102251444-102251610_102250811-102250987_102251755-102251804	21	SE	0.222715502555366	Domains	MOK	Skipping	102251444-102251610	14.459779270633398
MOK:102251444-102251995_102251916-102251995_102250811-102250987	5	A5SS	0.472815789473684	Domains	MOK	Inclusion	102251444-102251995	14.459779270633398
MOK:102251756-102251804_102250811-102250987_102251916-102251995	18	SE	0.204952305246422	Domains	MOK	Inclusion	102251756-102251804	14.459779270633398
MOK:102251756-102251804_102250811-102250990_102251916-102251995	24	SE	0.203171171171171	Domains	MOK	Inclusion	102251756-102251804	14.459779270633398
MOK:102263546-102263616_102251443-102251995_102278605-102278694	4	SE	0.2251875	Domains	MOK	Inclusion	102263546-102263616	14.459779270633398
MOK:102263546-102263616_102251443-102251995_102283477-102283592	26	SE	0.366884984025559	Domains	MOK	Skipping	102263546-102263616	14.459779270633398
MOK:102265823-102265912_102251916-102251995_102283477-102283592	35	SE	0.365432520325203	Domains	MOK	Skipping	102265823-102265912	14.459779270633398
MOK:102265823-102265912_102263545-102263616_102278605-102278694	5	SE	0.23557446808510701	Domains	MOK	Inclusion	102265823-102265912	14.459779270633398
MOK:102265823-102265912_102263545-102263616_102283477-102283592	11	SE	0.402933110367893	Domains	MOK	Inclusion	102265823-102265912	14.459779270633398
MOK:102278606-102278694_102251916-102251995_102283477-102283592	29	SE	0.224829181494662	Domains	MOK	Skipping	102278606-102278694	14.459779270633398
MOK:102278606-102278694_102263536-102263616_102283477-102283592	7	SE	0.343592233009709	Domains	MOK	Skipping	102278606-102278694	14.459779270633398
MOK:102278606-102278694_102265822-102265912_102283477-102283592	12	SE	0.282165394402036	Domains	MOK	Skipping	102278606-102278694	14.459779270633398
MST1R:49889924-49890060_49887001-49887562_49890484-49890650	2	SE	0.307567567567567	Domains	MST1R	Inclusion	49889924-49890060	0.45914107485604605
MST1R:49895167-49895373_49891757-49891838_49895446-49895548	2	SE	0.285527777777778	Domains	MST1R	Inclusion	49895167-49895373	0.45914107485604605
MTOR:11117004-11117086_11115395-11115468_11121245-11121368	5	SE	0.201204204204205	Domains	MTOR	Inclusion	11117004-11117086	15.69496161228407
MUSK:110734251-110734375_110728272-110728295_110747640-110747800	2	SE	0.210741935483871	Domains	MUSK	Inclusion	110734251-110734375	0.8267802303262956
MUSK:110734251-110734375_110728272-110728295_110747640-110747800	2	SE	0.210741935483871	Disulfide Bond	MUSK	Inclusion	110734251-110734375	0.8267802303262956
MUSK:110767820-110768083_110762201-110762208_110775787-110775963	4	SE	0.207256637168141	Domains	MUSK	Inclusion	110767820-110768083	0.8267802303262956
MUSK:110767820-110768083_110762201-110762208_110775787-110775963	4	SE	0.207256637168141	Disulfide Bond	MUSK	Inclusion	110767820-110768083	0.8267802303262956
MVD:88656105-88656561_88656104-88656304_88657435-88657582	18	A3SS	0.201754120879121	Domains	MVD	Skipping	88656105-88656561	18.56197216890595
MVD:88657436-88658029_88657435-88657582_88657734-88658029	25	RI	0.206704441041347	Modifications	MVD	Inclusion	88657436-88658029	18.56197216890595
MVD:88657436-88658029_88657435-88657582_88657734-88658029	25	RI	0.206704441041347	Domains	MVD	Inclusion	88657436-88658029	18.56197216890595
MVD:88657436-88658029_88657435-88657582_88657914-88658029	5	RI	0.209641975308642	Modifications	MVD	Skipping	88657436-88658029	18.56197216890595
MVD:88657436-88658029_88657435-88657582_88657914-88658029	5	RI	0.209641975308642	Domains	MVD	Skipping	88657436-88658029	18.56197216890595
MVD:88660520-88660637_88658649-88658720_88662711-88662907	3	SE	0.24637037037037	Domains	MVD	Inclusion	88660520-88660637	18.56197216890595
MVD:88660520-88660637_88658649-88658720_88663010-88663079	11	SE	0.20481207133059	Domains	MVD	Skipping	88660520-88660637	18.56197216890595
MVD:88660748-88660841_88660519-88660637_88663010-88663148	23	SE	0.310142389525367	Domains	MVD	Inclusion	88660748-88660841	18.56197216890595
MVD:88662712-88662907_88660747-88660841_88663010-88663046	4	SE	0.20074025974026	Domains	MVD	Skipping	88662712-88662907	18.56197216890595
MVD:88662712-88662907_88662114-88662167_88663010-88663046	16	SE	0.212808056872038	Domains	MVD	Skipping	88662712-88662907	18.56197216890595
MVK:109579802-109579946_109575997-109576145_109586021-109586125	19	SE	0.200361263736264	Domains	MVK	Inclusion	109579802-109579946	6.394136276391555
MVK:109581395-109581550_109575997-109576145_109586021-109586096	24	SE	0.203906336088153	Domains	MVK	Inclusion	109581395-109581550	6.394136276391555
MVK:109581395-109581550_109579801-109579946_109586021-109586096	9	SE	0.207784340659342	Domains	MVK	Inclusion	109581395-109581550	6.394136276391555
MYLK2:31831013-31831141_31830818-31830889_31831702-31831855	3	SE	0.248118518518518	Modifications	MYLK2	Inclusion	31831013-31831141	1.1875767754318618
MYLK2:31831013-31831141_31830818-31830889_31831702-31831855	3	SE	0.248118518518518	Domains	MYLK2	Inclusion	31831013-31831141	1.1875767754318618
MYLK:123618639-123618770_123618638-123618767_123620206-123620336	6	A3SS	0.205563282336579	Domains	MYLK	Inclusion	123618639-123618770	26.539093090211132
MYLK:123618639-123618770_123618638-123618767_123620206-123620336	6	A3SS	0.205563282336579	Disulfide Bond	MYLK	Inclusion	123618639-123618770	26.539093090211132
MYLK:123626818-123629626_123626817-123626941_123629473-123629626	2	RI	0.222578212290503	Domains	MYLK	Skipping	123626818-123629626	26.539093090211132
MYLK:123647224-123647427_123640286-123640504_123648970-123649064	3	SE	0.220878954607978	Domains	MYLK	Inclusion	123647224-123647427	26.539093090211132
MYLK:123666219-123667187_123666218-123666346_123667140-123667187	10	RI	0.212048571428572	Domains	MYLK	Inclusion	123666219-123667187	26.539093090211132
MYLK:123732896-123733102_123725943-123726078_123733686-123734222	31	SE	0.331912521440823	Modifications	MYLK	Inclusion	123732896-123733102	26.539093090211132
MYLK:123732896-123733102_123725943-123726078_123733686-123734222	31	SE	0.331912521440823	Domains	MYLK	Inclusion	123732896-123733102	26.539093090211132
MYLK:123732896-123733102_123725943-123726078_123733686-123734222	31	SE	0.331912521440823	Disulfide Bond	MYLK	Inclusion	123732896-123733102	26.539093090211132
MYLK:123732896-123733102_123725943-123726078_123733686-123734222	31	SE	0.337087478559177	Modifications	MYLK	Skipping	123732896-123733102	26.539093090211132
MYLK:123732896-123733102_123725943-123726078_123733686-123734222	31	SE	0.337087478559177	Domains	MYLK	Skipping	123732896-123733102	26.539093090211132
MYLK:123732896-123733102_123725943-123726078_123733686-123734222	31	SE	0.337087478559177	Disulfide Bond	MYLK	Skipping	123732896-123733102	26.539093090211132
MYLK:123752331-123752538_123739952-123740001_123793676-123793844	12	SE	0.205805337519623	Domains	MYLK	Inclusion	123752331-123752538	26.539093090211132
MYO3A:25952094-25952278_25935743-25935830_25954873-25955008	2	SE	0.20956	Domains	MYO3A	Inclusion	25952094-25952278	1.664524952015355
MYO3A:26026377-26026532_26024021-26024087_26066974-26067074	7	SE	0.342093167701863	Domains	MYO3A	Inclusion	26026377-26026532	1.664524952015355
MYO3A:26120676-26120802_26096567-26096682_26125397-26125608	8	SE	0.202869822485207	Domains	MYO3A	Inclusion	26120676-26120802	1.664524952015355
MYO3A:26154746-26154823_26153849-26153929_26157309-26157515	3	SE	0.241981132075471	Domains	MYO3A	Inclusion	26154746-26154823	1.664524952015355
MYO3A:26173663-26174557_26170415-26170539_26193204-26193311	3	SE	0.202625	Domains	MYO3A	Inclusion	26173663-26174557	1.664524952015355
MYO3A:26173663-26174557_26170415-26170539_26201264-26201305	2	SE	0.28036	Domains	MYO3A	Inclusion	26173663-26174557	1.664524952015355
MYO3B:170214729-170214828_170214378-170214483_170217318-170217395	4	SE	0.228901639344262	Domains	MYO3B	Inclusion	170214729-170214828	0.38650191938579653
MYO3B:170501785-170501865_170499645-170499808_170514920-170515022	7	SE	0.300051282051283	Domains	MYO3B	Inclusion	170501785-170501865	0.38650191938579653
NAXD:110622216-110622366_110615544-110615647_110627438-110627547	3	SE	0.211864516129032	Domains	NAXD	Inclusion	110622216-110622366	16.42891074856046
NAXD:110622216-110622366_110615627-110615774_110627438-110627547	3	SE	0.209717391304348	Domains	NAXD	Inclusion	110622216-110622366	16.42891074856046
NAXD:110624234-110624279_110615544-110615647_110627438-110627547	11	SE	0.413571428571429	Modifications	NAXD	Skipping	110624234-110624279	16.42891074856046
NAXD:110624234-110624279_110615544-110615647_110627438-110627547	11	SE	0.413571428571429	Domains	NAXD	Skipping	110624234-110624279	16.42891074856046
NAXD:110624234-110624279_110615544-110615647_110634544-110634595	3	SE	0.310227722772277	Modifications	NAXD	Skipping	110624234-110624279	16.42891074856046
NAXD:110624234-110624279_110615544-110615647_110634544-110634595	3	SE	0.310227722772277	Domains	NAXD	Skipping	110624234-110624279	16.42891074856046
NAXD:110625190-110625278_110624233-110624279_110627438-110627547	7	SE	0.203181069958848	Domains	NAXD	Inclusion	110625190-110625278	16.42891074856046
NAXD:110625190-110625303_110624233-110624279_110627438-110627547	33	SE	0.20073489010989	Domains	NAXD	Inclusion	110625190-110625303	16.42891074856046
NAXD:110627439-110627547_110615554-110615647_110634544-110634595	21	SE	0.200079754601226	Domains	NAXD	Inclusion	110627439-110627547	16.42891074856046
NAXD:110638242-110639993_110638377-110639993_110637128-110637249	29	A3SS	0.212953360768176	Domains	NAXD	Skipping	110638242-110639993	16.42891074856046
NEK10:27256296-27256371_27202427-27202557_27284601-27284704	4	SE	0.315405063291139	Domains	NEK10	Inclusion	27256296-27256371	1.555489443378119
NEK10:27287698-27287743_27284839-27284961_27290616-27290728	5	SE	0.275615384615385	Domains	NEK10	Inclusion	27287698-27287743	1.555489443378119
NEK10:27287698-27287743_27284839-27284961_27291261-27291390	2	SE	0.274294117647059	Domains	NEK10	Inclusion	27287698-27287743	1.555489443378119
NEK10:27290617-27290754_27287697-27287743_27291261-27291390	19	SE	0.202676399026764	Domains	NEK10	Inclusion	27290617-27290754	1.555489443378119
NEK11:131080423-131080588_131029597-131029878_131109802-131109921	5	SE	0.21866759388039	Domains	NEK11	Inclusion	131080423-131080588	10.429078694817658
NEK11:131133246-131133355_131132744-131132809_131133829-131133956	21	SE	0.205784256559767	Domains	NEK11	Skipping	131133246-131133355	10.429078694817658
NEK11:131133246-131133355_131133276-131133355_131132744-131132809	5	A3SS	0.459805084745763	Domains	NEK11	Skipping	131133246-131133355	10.429078694817658
NEK11:131133277-131133355_131132744-131132809_131133829-131133956	28	SE	0.205516034985423	Domains	NEK11	Skipping	131133277-131133355	10.429078694817658
NEK11:131155036-131155121_131133829-131133956_131162407-131162527	3	SE	0.203083333333334	Domains	NEK11	Inclusion	131155036-131155121	10.429078694817658
NEK11:131168830-131168937_131165276-131165519_131170772-131170887	9	SE	0.203769655172414	Domains	NEK11	Inclusion	131168830-131168937	10.429078694817658
NEK1:169438083-169438259_169433544-169433665_169463242-169463395	4	SE	0.206660689655172	Modifications	NEK1	Inclusion	169438083-169438259	8.744740882917466
NEK1:169587559-169587613_169585348-169585549_169588648-169588735	2	SE	0.223002766251729	Domains	NEK1	Inclusion	169587559-169587613	8.744740882917466
NEK1:169589447-169589541_169588648-169588735_169590725-169590809	7	SE	0.209879901960785	Domains	NEK1	Inclusion	169589447-169589541	8.744740882917466
NEK1:169598500-169598599_169590725-169590809_169602007-169602104	19	SE	0.209568475452196	Domains	NEK1	Skipping	169598500-169598599	8.744740882917466
NEK1:169599100-169599197_169590725-169590809_169602007-169602104	8	SE	0.202878830083564	Domains	NEK1	Inclusion	169599100-169599197	8.744740882917466
NEK3:52154080-52154173_52153894-52153992_52156074-52156248	13	SE	0.208526542324246	Domains	NEK3	Inclusion	52154080-52154173	5.7449424184261035
NEK3:52154080-52154173_52153894-52153992_52159542-52159550	4	SE	0.206213114754098	Domains	NEK3	Inclusion	52154080-52154173	5.7449424184261035
NEK3:52156075-52156248_52153894-52153992_52159542-52159550	4	SE	0.258736842105263	Modifications	NEK3	Inclusion	52156075-52156248	5.7449424184261035
NEK3:52156075-52156248_52153894-52153992_52159542-52159550	4	SE	0.258736842105263	Domains	NEK3	Inclusion	52156075-52156248	5.7449424184261035
NEK3:52156075-52156248_52154079-52154173_52159542-52159550	20	SE	0.202759999999999	Modifications	NEK3	Inclusion	52156075-52156248	5.7449424184261035
NEK3:52156075-52156248_52154079-52154173_52159542-52159550	20	SE	0.202759999999999	Domains	NEK3	Inclusion	52156075-52156248	5.7449424184261035
NEK4:52749692-52749829_52746733-52746904_52751931-52752070	13	SE	0.212636488340192	Modifications	NEK4	Inclusion	52749692-52749829	11.870412667946256
NEK4:52749692-52749829_52746733-52746904_52751931-52752070	13	SE	0.212363511659808	Modifications	NEK4	Skipping	52749692-52749829	11.870412667946256
NEK4:52763470-52763624_52751931-52752336_52766177-52766375	2	SE	0.32784	Domains	NEK4	Inclusion	52763470-52763624	11.870412667946256
NEK4:52768338-52768566_52766315-52766375_52770653-52770946	2	SE	0.221984890109891	Domains	NEK4	Inclusion	52768338-52768566	11.870412667946256
NEK5:52050104-52050221_52033610-52037218_52061818-52061953	2	SE	0.40083908045977	Domains	NEK5	Inclusion	52050104-52050221	1.6280374280230325
NEK5:52104498-52104552_52102091-52102292_52108317-52108404	3	SE	0.207365384615385	Domains	NEK5	Inclusion	52104498-52104552	1.6280374280230325
NEK5:52110340-52110577_52110339-52110410_52110493-52110577	14	RI	0.364929245283019	Domains	NEK5	Inclusion	52110340-52110577	1.6280374280230325
NEK5:52110340-52110577_52110339-52110410_52110493-52110577	14	RI	0.378070754716981	Domains	NEK5	Skipping	52110340-52110577	1.6280374280230325
NEK5:52112268-52112365_52110493-52110577_52119318-52119415	8	SE	0.254616915422885	Domains	NEK5	Inclusion	52112268-52112365	1.6280374280230325
NEK5:52112268-52112365_52110493-52110577_52127365-52127482	4	SE	0.217324074074074	Domains	NEK5	Inclusion	52112268-52112365	1.6280374280230325
NEK5:52119319-52119415_52110339-52110577_52127365-52127482	5	SE	0.28814	Domains	NEK5	Inclusion	52119319-52119415	1.6280374280230325
NEK5:52119319-52119415_52110339-52110577_52129028-52129092	2	SE	0.385222222222222	Domains	NEK5	Inclusion	52119319-52119415	1.6280374280230325
NEK5:52119319-52119415_52112267-52112365_52127365-52127482	5	SE	0.338042553191489	Domains	NEK5	Inclusion	52119319-52119415	1.6280374280230325
NEK5:52119319-52119415_52112267-52112365_52129028-52129092	5	SE	0.28975	Domains	NEK5	Inclusion	52119319-52119415	1.6280374280230325
NEK5:52127366-52127504_52110493-52110577_52129028-52129067	2	SE	0.217265625	Domains	NEK5	Inclusion	52127366-52127504	1.6280374280230325
NEK5:52127366-52127504_52112267-52112365_52129028-52129067	6	SE	0.204157894736842	Domains	NEK5	Inclusion	52127366-52127504	1.6280374280230325
NEK5:52127366-52127504_52119318-52119415_52129028-52129067	2	SE	0.217685082872928	Domains	NEK5	Inclusion	52127366-52127504	1.6280374280230325
NEK8:28735240-28735371_28734771-28735004_28737305-28737514	6	SE	0.202195652173914	Domains	NEK8	Inclusion	28735240-28735371	1.3065882917466412
NEK8:28737306-28737736_28737305-28737514_28737674-28737736	28	RI	0.458073825503356	Domains	NEK8	Skipping	28737306-28737736	1.3065882917466412
NEK8:28737306-28737736_28737305-28737579_28737655-28737736	8	RI	0.210665	Domains	NEK8	Inclusion	28737306-28737736	1.3065882917466412
NEK9:75124046-75124223_75120509-75120580_75127121-75127344	3	SE	0.345040816326531	Modifications	NEK9	Inclusion	75124046-75124223	21.03636756238004
NEK9:75124046-75124223_75120509-75120580_75127121-75127344	3	SE	0.345040816326531	Domains	NEK9	Inclusion	75124046-75124223	21.03636756238004
NIM1K:43245082-43246067_43192224-43192411_43277056-43277325	8	SE	0.200414847161572	Domains	NIM1K	Inclusion	43245082-43246067	6.430623800383877
NLK:28194582-28196381_28194581-28194708_28196179-28196381	21	RI	0.201038781163435	Modifications	NLK	Inclusion	28194582-28196381	12.912850287907869
NPR1:153684964-153685084_153683739-153683824_153685805-153685880	3	SE	0.210279069767442	Modifications	NPR1	Inclusion	153684964-153685084	1.8743666026871402
NPR1:153684964-153685084_153683739-153683824_153685805-153685880	3	SE	0.210279069767442	Domains	NPR1	Inclusion	153684964-153685084	1.8743666026871402
NPR1:153686123-153686200_153685805-153685880_153686645-153686750	5	SE	0.235549222797927	Domains	NPR1	Inclusion	153686123-153686200	1.8743666026871402
NPR1:153688053-153688221_153687633-153687789_153688952-153689099	8	SE	0.206780303030303	Domains	NPR1	Inclusion	153688053-153688221	1.8743666026871402
NPR2:35792409-35794103_35792408-35793075_35793897-35794103	36	RI	0.256232394366197	Domains	NPR2	Skipping	35792409-35794103	11.52330614203455
NPR2:35792409-35794103_35792408-35793075_35793897-35794103	36	RI	0.256232394366197	Disulfide Bond	NPR2	Skipping	35792409-35794103	11.52330614203455
NPR2:35792409-35794103_35792408-35793075_35793897-35794103	36	RI	0.256232394366197	Localization Signal	NPR2	Skipping	35792409-35794103	11.52330614203455
NPR2:35799618-35800157_35799617-35799731_35800021-35800157	16	RI	0.225438888888889	Domains	NPR2	Skipping	35799618-35800157	11.52330614203455
NPR2:35799618-35800157_35799617-35799731_35800388-35800483	2	A5SS	0.21109943977591	Domains	NPR2	Inclusion	35799618-35800157	11.52330614203455
NPR2:35800389-35800841_35800388-35800483_35800708-35800841	29	RI	0.201474412171508	Domains	NPR2	Skipping	35800389-35800841	11.52330614203455
NPR2:35800389-35800841_35800388-35800483_35800708-35800841	29	RI	0.201474412171508	Disulfide Bond	NPR2	Skipping	35800389-35800841	11.52330614203455
NPR2:35800709-35800845_35800708-35800841_35801069-35801154	2	A5SS	0.23475175315568	Disulfide Bond	NPR2	Skipping	35800709-35800845	11.52330614203455
NPR2:35801643-35802000_35801642-35801763_35801925-35802000	11	RI	0.201776077885953	Modifications	NPR2	Skipping	35801643-35802000	11.52330614203455
NPR2:35801643-35802000_35801642-35801763_35801925-35802000	11	RI	0.201776077885953	Domains	NPR2	Skipping	35801643-35802000	11.52330614203455
NPR2:35801643-35802000_35801642-35801763_35802205-35802283	11	A5SS	0.401714086471408	Modifications	NPR2	Inclusion	35801643-35802000	11.52330614203455
NPR2:35801643-35802000_35801642-35801763_35802205-35802283	11	A5SS	0.401714086471408	Domains	NPR2	Inclusion	35801643-35802000	11.52330614203455
NPR2:35801926-35802000_35801642-35801763_35802205-35802283	22	SE	0.253069156293223	Modifications	NPR2	Inclusion	35801926-35802000	11.52330614203455
NPR2:35801926-35802000_35801642-35801763_35802205-35802283	22	SE	0.253069156293223	Domains	NPR2	Inclusion	35801926-35802000	11.52330614203455
NPR2:35802206-35802311_35802205-35802283_35802502-35802607	2	A5SS	0.235938028169014	Domains	NPR2	Skipping	35802206-35802311	11.52330614203455
NPR2:35802732-35802803_35802502-35802607_35805510-35805670	2	SE	0.216632911392405	Domains	NPR2	Inclusion	35802732-35802803	11.52330614203455
NPR2:35805511-35805985_35805510-35805670_35805829-35805985	10	RI	0.205505540166205	Domains	NPR2	Skipping	35805511-35805985	11.52330614203455
NPR2:35806392-35807146_35806391-35806538_35806932-35807146	9	RI	0.225910714285714	Domains	NPR2	Inclusion	35806392-35807146	11.52330614203455
NPR2:35806392-35807146_35806391-35806538_35807022-35807146	6	RI	0.202012552301255	Domains	NPR2	Skipping	35806392-35807146	11.52330614203455
NPR2:35808509-35808853_35808508-35808683_35808754-35808853	36	RI	0.219324549237171	Domains	NPR2	Skipping	35808509-35808853	11.52330614203455
NPR2:35808509-35808853_35808754-35808853_35807329-35807398	6	A3SS	0.254246861924687	Domains	NPR2	Inclusion	35808509-35808853	11.52330614203455
